Name,Sport,Event,NOC,Year,Medal,Division,Strength,First Year,Age,p_max,a_max,alpha,beta,fit_loss
Sari Essayah,Athletics,Athletics Women's 10 kilometres Walk,FIN,1996.0,No medal,1.0,1.0,1992.0,20.0,1.4437433736368646,9.301186823677403,0.05,0.05,0.0092426452307569
Sariya Zakyrova,Rowing,Rowing Women's Double Sculls,EUN,1992.0,No medal,2.0,1.0,1992.0,16.0,2.5,4.000006449885999,0.814261245420562,0.3769737137213241,0.0
Sarjit Kyndan,Hockey,Hockey Men's Hockey,MAS,1992.0,No medal,16.0,1.0,1992.0,16.0,2.5,9.301186823677403,0.05000000000000001,0.05000000000000001,0.0
Sarkis Elngian,Wrestling,"Wrestling Men's Bantamweight, Greco-Roman",GRE,1996.0,No medal,1.0,1.0,1996.0,16.0,2.5,9.301186823677403,0.05,0.05,0.0
Sarmte Stone,Rowing,Rowing Women's Coxed Eights,EUN,1992.0,No medal,9.0,1.0,1992.0,16.0,2.5,5.708427092467169,0.5489463438141741,0.0961642143579068,0.0
Sarwendah Sukiran,Badminton,Badminton Women's Singles,INA,1992.0,No medal,1.0,1.0,1992.0,16.0,2.5,13.433064242874991,0.32142857142857145,0.20786488351925483,0.0
Satheesha Rai,Weightlifting,Weightlifting Men's Middleweight,IND,1996.0,No medal,1.0,1.0,1996.0,16.0,2.5,9.301186823677403,0.05,0.05,0.0
Satiender Sehmi,Shooting,"Shooting Men's Small-Bore Rifle, Prone, 50 metres",KEN,1992.0,No medal,1.0,1.0,1992.0,16.0,2.5,4.000006449885999,0.669439535807597,0.3419980164380183,0.0
Satoru Inoue,Athletics,Athletics Men's 100 metres,JPN,1992.0,No medal,1.0,1.0,1992.0,16.0,2.5,12.365893821664955,0.05000000000000001,0.059591987017865305,0.0
Satoru Inoue,Athletics,Athletics Men's 4 x 100 metres Relay,JPN,1996.0,No medal,4.0,1.0,1992.0,20.0,1.4437433736368646,9.301186823677403,0.05,0.05,0.0092426452307569
Satoshi Iwabuchi,Tennis,Tennis Men's Doubles,JPN,1996.0,No medal,2.0,1.0,1996.0,16.0,2.5,9.301186823677403,0.05000000000000001,0.05000000000000001,0.0
Satsuki Obata,Gymnastics,Gymnastics Women's Balance Beam,JPN,1996.0,No medal,1.0,1.0,1996.0,16.0,2.5,10.066627680987622,0.05,0.07125636641163559,0.0
Satsuki Obata,Gymnastics,Gymnastics Women's Individual All-Around,JPN,1996.0,No medal,1.0,1.0,1996.0,16.0,2.5,10.066627680987622,0.05,0.07125636641163559,0.0
Satsuki Obata,Gymnastics,Gymnastics Women's Team All-Around,JPN,1996.0,No medal,7.0,1.0,1996.0,16.0,2.5,10.066627680987622,0.05,0.07125636641163559,0.0
Satsuki Obata,Gymnastics,Gymnastics Women's Uneven Bars,JPN,1996.0,No medal,1.0,1.0,1996.0,16.0,2.5,10.066627680987622,0.05,0.07125636641163559,0.0
Satu (-harkki),Athletics,Athletics Women's Heptathlon,FIN,1992.0,No medal,1.0,1.0,1992.0,16.0,2.5,11.038600597744255,0.16875,0.057193990263398976,0.0
Satu (lepplouto-),Athletics,Athletics Women's Shot Put,FIN,1996.0,No medal,1.0,1.0,1996.0,16.0,2.5,11.038600597744255,0.16875,0.057193990263398976,0.0
Satu Pusila,Shooting,Shooting Women's Double Trap,FIN,1996.0,No medal,1.0,1.0,1996.0,16.0,2.5,7.975891730229552,0.053223351679785924,0.08400391629111688,0.0
Saulius Arkauskas,Cycling,"Cycling Men's Road Race, Individual",LTU,1992.0,No medal,1.0,1.0,1992.0,16.0,2.5,9.301186823677403,0.05,0.05,0.0
Saulius Kleiza,Athletics,Athletics Men's Shot Put,LTU,1996.0,No medal,1.0,1.0,1996.0,16.0,2.5,9.301186823677403,0.05000000000000001,0.05000000000000001,0.0
Saulius Tombergas,Basketball,Basketball Men's Basketball,LTU,1996.0,Bronze,11.0,4.0,1996.0,16.0,5.5,4.000006449885999,0.05885984309503208,0.19437184867734641,0.0
Savatheda Fynes,Athletics,Athletics Women's 200 metres,BAH,1996.0,No medal,1.0,1.0,1996.0,16.0,2.5,11.980229824263173,0.05,0.12439728244072458,0.0
Savatheda Fynes,Athletics,Athletics Women's 4 x 100 metres Relay,BAH,1996.0,Silver,5.0,6.0,1996.0,16.0,7.5,11.980229824263173,0.05,0.12439728244072458,0.0
Savieri Ngidhi,Athletics,Athletics Men's 4 x 400 metres Relay,ZIM,1996.0,No medal,4.0,1.0,1996.0,16.0,2.5,9.301186823677403,0.05,0.05,0.0
Savieri Ngidhi,Athletics,Athletics Men's 800 metres,ZIM,1996.0,No medal,1.0,1.0,1996.0,16.0,2.5,9.301186823677403,0.05,0.05,0.0
Savitree Srichure,Athletics,Athletics Women's 4 x 100 metres Relay,THA,1996.0,No medal,4.0,1.0,1996.0,16.0,2.5,4.000006449885999,0.2844037206938292,0.3639204251686497,0.0
Savvas Saritzoglou,Athletics,Athletics Men's Hammer Throw,GRE,1992.0,No medal,1.0,1.0,1992.0,16.0,2.5,7.975890117758052,0.28750000000000003,0.05,0.0
Sawomir Barul,Cycling,"Cycling Men's Mountainbike, Cross-Country",POL,1996.0,No medal,1.0,1.0,1996.0,16.0,2.5,9.301186823677403,0.05,0.05,0.0
Sawomir Chrzanowski,Cycling,"Cycling Men's Road Race, Individual",POL,1996.0,No medal,1.0,1.0,1996.0,16.0,2.5,9.301186823677403,0.05,0.05,0.0
Sawomir Mordarski,Canoeing,"Canoeing Men's Canadian Doubles, Slalom",POL,1996.0,No medal,2.0,1.0,1996.0,16.0,2.5,12.515439693311974,0.05,0.14930487340555315,0.0
Sawomir Naposzek,Archery,Archery Men's Individual,POL,1992.0,No medal,1.0,1.0,1992.0,16.0,2.5,7.030786704147827,0.525,0.05,0.0
Sawomir Naposzek,Archery,Archery Men's Team,POL,1992.0,No medal,3.0,1.0,1992.0,16.0,2.5,7.030786704147827,0.525,0.05,0.0
Sawomir Nawrocki,Fencing,"Fencing Men's epee, Individual",POL,1992.0,No medal,1.0,1.0,1992.0,16.0,2.5,5.927708403991963,0.06173535407782859,0.17167834374206564,0.0
Sawomir Nawrocki,Fencing,"Fencing Men's epee, Team",POL,1992.0,No medal,5.0,1.0,1992.0,16.0,2.5,5.927708403991963,0.06173535407782859,0.17167834374206564,0.0
Sawomir Zwierzyski,Fencing,"Fencing Men's epee, Team",POL,1992.0,No medal,5.0,1.0,1992.0,16.0,2.5,5.927708403991963,0.06173535407782859,0.17167834374206564,0.0
Sayan Namwong,Athletics,Athletics Men's 4 x 100 metres Relay,THA,1996.0,No medal,4.0,1.0,1996.0,16.0,2.5,4.000006449885999,0.5404503007680517,0.21485847078982973,0.0
Sayed Al-kuwari,Athletics,Athletics Men's 200 metres,QAT,1992.0,No medal,1.0,1.0,1992.0,16.0,2.5,11.44442122414602,0.05,0.10951782595257967,0.0
Sayed Bariq,Shooting,Shooting Men's Skeet,KSA,1996.0,No medal,1.0,1.0,1996.0,16.0,2.5,4.887672805315098,0.9947697130302762,0.2035262558026758,0.0
Sayed Hazaveh,Athletics,"Athletics Men's 10,000 metres",IRI,1996.0,No medal,1.0,1.0,1996.0,16.0,2.5,6.20613707059649,0.35272893444333836,0.05683549317609208,0.0
Sayed Hazaveh,Athletics,"Athletics Men's 3,000 metres Steeplechase",IRI,1992.0,No medal,1.0,1.0,1992.0,16.0,2.5,4.000006449885999,0.4074183358965901,0.23062123412567975,0.0
Sayed Hazaveh,Athletics,"Athletics Men's 5,000 metres",IRI,1992.0,No medal,1.0,1.0,1992.0,16.0,2.5,4.000006449885999,0.5472179378608711,0.47806020348979744,0.0
Sayon Cooper,Athletics,Athletics Men's 100 metres,LBR,1996.0,No medal,1.0,1.0,1996.0,16.0,2.5,4.000006449885999,0.32571506667280103,0.3295139211139109,0.0
Sayon Cooper,Athletics,Athletics Men's 4 x 100 metres Relay,LBR,1996.0,No medal,4.0,1.0,1996.0,16.0,2.5,4.000006449885999,0.3972788546231965,0.45179958564633627,0.0
Sayuri Maruyama,Canoeing,"Canoeing Women's Kayak Fours, 500 metres",JPN,1996.0,No medal,4.0,1.0,1996.0,16.0,2.5,9.301186823677403,0.05,0.05,0.0
Sayuri Maruyama,Canoeing,"Canoeing Women's Kayak Singles, 500 metres",JPN,1996.0,No medal,1.0,1.0,1996.0,16.0,2.5,9.301186823677403,0.05,0.05,0.0
Sbastien Darrigade,Gymnastics,Gymnastics Men's Floor Exercise,FRA,1996.0,No medal,1.0,1.0,1992.0,20.0,1.4437433736368646,9.301186823677403,0.05,0.05,0.0092426452307569
Sbastien Darrigade,Gymnastics,Gymnastics Men's Horizontal Bar,FRA,1996.0,No medal,1.0,1.0,1992.0,20.0,1.4437433736368646,9.301186823677403,0.05,0.05,0.0092426452307569
Sbastien Darrigade,Gymnastics,Gymnastics Men's Horse Vault,FRA,1996.0,No medal,1.0,1.0,1992.0,20.0,1.4437433736368646,9.301186823677403,0.05,0.05,0.0092426452307569
Sbastien Darrigade,Gymnastics,Gymnastics Men's Individual All-Around,FRA,1996.0,No medal,1.0,1.0,1992.0,20.0,1.4437433736368646,9.301186823677403,0.05,0.05,0.0092426452307569
Sbastien Darrigade,Gymnastics,Gymnastics Men's Parallel Bars,FRA,1996.0,No medal,1.0,1.0,1992.0,20.0,1.4437433736368646,9.301186823677403,0.05,0.05,0.0092426452307569
Sbastien Darrigade,Gymnastics,Gymnastics Men's Pommelled Horse,FRA,1996.0,No medal,1.0,1.0,1992.0,20.0,1.4437433736368646,9.301186823677403,0.05,0.05,0.0092426452307569
Sbastien Darrigade,Gymnastics,Gymnastics Men's Rings,FRA,1996.0,No medal,1.0,1.0,1992.0,20.0,1.4437433736368646,9.301186823677403,0.05,0.05,0.0092426452307569
Sbastien Darrigade,Gymnastics,Gymnastics Men's Team All-Around,FRA,1996.0,No medal,7.0,1.0,1996.0,16.0,2.5,9.301186823677403,0.05,0.05,0.0
Sbastien Deleigne,Modern Pentathlon,Modern Pentathlon Men's Individual,FRA,1996.0,No medal,1.0,1.0,1992.0,20.0,1.4437433736368646,9.301186823677403,0.05,0.05,0.0092426452307569
Sbastien Deleigne,Modern Pentathlon,Modern Pentathlon Men's Team,FRA,1992.0,No medal,3.0,1.0,1992.0,16.0,2.5,9.301186823677403,0.05,0.05,0.0
Sbastien Flte,Archery,Archery Men's Individual,FRA,1996.0,No medal,1.0,1.0,1992.0,20.0,1.0,20.025914740430363,0.05,0.5746731908605741,0.0001140334887945
Sbastien Flte,Archery,Archery Men's Team,FRA,1996.0,No medal,3.0,1.0,1992.0,20.0,1.4437433736368646,9.301186823677403,0.05,0.05,0.0092426452307569
Sbastien Godefroid,Sailing,Sailing Men's One Person Dinghy,BEL,1996.0,Silver,1.0,6.0,1996.0,16.0,7.5,4.261557133572333,0.8652806025968016,0.2030432960623787,0.0
Sbastien Lareau,Tennis,Tennis Men's Singles,CAN,1996.0,No medal,1.0,1.0,1996.0,16.0,2.5,9.301186823677403,0.05,0.05,0.0
Sbastien Leblanc,Tennis,Tennis Men's Doubles,CAN,1992.0,No medal,2.0,1.0,1992.0,16.0,2.5,9.301186823677403,0.05,0.05,0.0
Sbastien Levicq,Athletics,Athletics Men's Decathlon,FRA,1996.0,No medal,1.0,1.0,1996.0,16.0,2.5,9.188276174314597,0.14865748548417637,0.10365905136294841,0.0
Sbastien Mayer,Canoeing,"Canoeing Men's Kayak Fours, 1,000 metres",FRA,1992.0,No medal,4.0,1.0,1992.0,16.0,2.5,7.618611947409186,0.36666666666666664,0.05,0.0
Sbastien Tayac,Gymnastics,Gymnastics Men's Floor Exercise,FRA,1996.0,No medal,1.0,1.0,1996.0,16.0,2.5,9.301186823677403,0.05,0.05,0.0
Sbastien Tayac,Gymnastics,Gymnastics Men's Horizontal Bar,FRA,1996.0,No medal,1.0,1.0,1996.0,16.0,2.5,9.301186823677403,0.05,0.05,0.0
Sbastien Tayac,Gymnastics,Gymnastics Men's Horse Vault,FRA,1996.0,No medal,1.0,1.0,1996.0,16.0,2.5,9.301186823677403,0.05,0.05,0.0
Sbastien Tayac,Gymnastics,Gymnastics Men's Individual All-Around,FRA,1996.0,No medal,1.0,1.0,1996.0,16.0,2.5,9.301186823677403,0.05,0.05,0.0
Sbastien Tayac,Gymnastics,Gymnastics Men's Parallel Bars,FRA,1996.0,No medal,1.0,1.0,1996.0,16.0,2.5,9.301186823677403,0.05,0.05,0.0
Sbastien Tayac,Gymnastics,Gymnastics Men's Pommelled Horse,FRA,1996.0,No medal,1.0,1.0,1996.0,16.0,2.5,9.301186823677403,0.05,0.05,0.0
Sbastien Tayac,Gymnastics,Gymnastics Men's Rings,FRA,1996.0,No medal,1.0,1.0,1996.0,16.0,2.5,9.301186823677403,0.05,0.05,0.0
Sbastien Tayac,Gymnastics,Gymnastics Men's Team All-Around,FRA,1996.0,No medal,7.0,1.0,1996.0,16.0,2.5,9.301186823677403,0.05,0.05,0.0
Sbastien Thibault,Athletics,Athletics Men's 110 metres Hurdles,FRA,1992.0,No medal,1.0,1.0,1992.0,16.0,2.5,9.188276174314597,0.14865748548417637,0.10365905136294841,0.0
Sbastien Vielledent,Rowing,Rowing Men's Quadruple Sculls,FRA,1996.0,No medal,4.0,1.0,1996.0,16.0,2.5,6.5767066802419105,0.62,0.05,0.0
Scott Anderson,Hockey,Hockey Men's Hockey,NZL,1992.0,No medal,16.0,1.0,1992.0,16.0,2.5,5.0528439350426115,0.4656480001220571,0.09215564267193446,0.0
Scott Arnold,Fencing,"Fencing Men's epee, Individual",AUS,1992.0,No medal,1.0,1.0,1992.0,16.0,2.5,4.000006449885999,0.9994778099448484,0.3694999928632501,0.0
Scott Barron,Tennis,Tennis Men's Doubles,IRL,1996.0,No medal,2.0,1.0,1996.0,16.0,2.5,9.301186823677403,0.05,0.05,0.0
Scott Bianco,Wrestling,"Wrestling Men's Light-Heavyweight, Freestyle",CAN,1996.0,No medal,1.0,1.0,1996.0,16.0,2.5,9.301186823677403,0.05,0.05,0.0
Scott Brodie,Rowing,Rowing Men's Coxed Eights,CAN,1996.0,No medal,9.0,1.0,1996.0,16.0,2.5,18.203558283236067,0.20833333333333334,0.25273773617557055,0.0
Scott Brownlee,Rowing,Rowing Men's Coxless Fours,NZL,1996.0,No medal,4.0,1.0,1992.0,20.0,1.4437433736368646,9.301186823677403,0.05,0.05,0.0092426452307569
Scott Cameron,Swimming,"Swimming Men's 1,500 metres Freestyle",NZL,1996.0,No medal,1.0,1.0,1996.0,16.0,2.5,10.078843435711034,0.16875,0.09973380931621686,0.0
Scott Cameron,Swimming,Swimming Men's 4 x 200 metres Freestyle Relay,NZL,1996.0,No medal,4.0,1.0,1996.0,16.0,2.5,10.078843435711034,0.16875,0.09973380931621686,0.0
Scott Dawes,Baseball,Baseball Men's Baseball,AUS,1996.0,No medal,1.0,1.0,1996.0,16.0,2.5,4.000006449885999,0.820087818744405,0.3286508782444286,0.0
Scott Donie,Diving,Diving Men's Platform,USA,1992.0,Silver,1.0,6.0,1992.0,16.0,7.5,26.883639870214502,0.09690603795133931,0.14125525962223734,0.0
Scott Donie,Diving,Diving Men's Springboard,USA,1996.0,No medal,1.0,1.0,1996.0,16.0,2.5,26.883639870214502,0.09690603795133931,0.14125525962223734,0.0
Scott Ferrier,Athletics,Athletics Men's Decathlon,AUS,1996.0,No medal,1.0,1.0,1996.0,16.0,2.5,9.87118526353695,0.15,0.08132517155398929,0.0
Scott Fisher,Basketball,Basketball Men's Basketball,AUS,1996.0,No medal,12.0,1.0,1996.0,16.0,2.5,9.301186823677403,0.05000000000000001,0.05000000000000001,0.0
Scott Fortune,Volleyball,Volleyball Men's Volleyball,USA,1996.0,No medal,11.0,1.0,1992.0,20.0,2.5,4.000006449885999,0.0886370414401886,0.1176186654315325,0.0
Scott Fortune,Volleyball,Volleyball Men's Volleyball,USA,1992.0,Bronze,12.0,4.0,1992.0,16.0,5.5,14.678241367308987,0.05953446161025561,0.29858086348625545,0.0
Scott Goodman,Swimming,Swimming Men's 200 metres Butterfly,AUS,1996.0,Bronze,1.0,4.0,1996.0,16.0,5.5,10.878140057473935,0.12194216141898799,0.16580060112257383,0.0
Scott Guyton,Cycling,"Cycling Men's Road Race, Individual",NZL,1996.0,No medal,1.0,1.0,1996.0,16.0,2.5,12.873244157791762,0.05000000000000001,0.14919637658763277,0.0
Scott Hobson,Hockey,Hockey Men's Hockey,NZL,1992.0,No medal,16.0,1.0,1992.0,16.0,2.5,4.000006449885999,0.2523952393067401,0.13598158202974753,0.0
Scott Hunter-russell,Archery,Archery Men's Individual,AUS,1992.0,No medal,1.0,1.0,1992.0,16.0,2.5,9.301186823677403,0.05,0.05,0.0
Scott Hunter-russell,Archery,Archery Men's Team,AUS,1992.0,No medal,3.0,1.0,1992.0,16.0,2.5,9.301186823677403,0.05,0.05,0.0
Scott Jaffe,Swimming,Swimming Men's 4 x 200 metres Freestyle Relay,USA,1992.0,Bronze,6.0,4.0,1992.0,16.0,5.5,18.224481088038278,0.36265960731328406,0.17876328937597402,0.0
Scott Keswick,Gymnastics,Gymnastics Men's Floor Exercise,USA,1992.0,No medal,1.0,1.0,1992.0,16.0,2.5,9.021582498411954,0.13810806450497112,0.11164394127673095,0.0
Scott Keswick,Gymnastics,Gymnastics Men's Horizontal Bar,USA,1992.0,No medal,1.0,1.0,1992.0,16.0,2.5,9.021582498411954,0.13810806450497112,0.11164394127673095,0.0
Scott Keswick,Gymnastics,Gymnastics Men's Horse Vault,USA,1992.0,No medal,1.0,1.0,1992.0,16.0,2.5,9.021582498411954,0.13810806450497112,0.11164394127673095,0.0
Scott Keswick,Gymnastics,Gymnastics Men's Individual All-Around,USA,1992.0,No medal,1.0,1.0,1992.0,16.0,2.5,9.021582498411954,0.13810806450497112,0.11164394127673095,0.0
Scott Keswick,Gymnastics,Gymnastics Men's Parallel Bars,USA,1992.0,No medal,1.0,1.0,1992.0,16.0,2.5,9.021582498411954,0.13810806450497112,0.11164394127673095,0.0
Scott Keswick,Gymnastics,Gymnastics Men's Pommelled Horse,USA,1992.0,No medal,1.0,1.0,1992.0,16.0,2.5,9.021582498411954,0.13810806450497112,0.11164394127673095,0.0
Scott Keswick,Gymnastics,Gymnastics Men's Rings,USA,1992.0,No medal,1.0,1.0,1992.0,16.0,2.5,9.021582498411954,0.13810806450497112,0.11164394127673095,0.0
Scott Keswick,Gymnastics,Gymnastics Men's Team All-Around,USA,1992.0,No medal,6.0,1.0,1992.0,16.0,2.5,9.021582498411954,0.13810806450497112,0.11164394127673095,0.0
Scott Logan,Swimming,Swimming Men's 4 x 100 metres Freestyle Relay,AUS,1996.0,No medal,5.0,1.0,1996.0,16.0,2.5,10.878140057473935,0.12194216141898799,0.16580060112257383,0.0
Scott Mercier,Cycling,Cycling Men's 100 kilometres Team Time Trial,USA,1992.0,No medal,4.0,1.0,1992.0,16.0,2.5,10.396900979227814,0.20833333333333334,0.09959818829381639,0.0
Scott Miller,Swimming,Swimming Men's 100 metres Butterfly,AUS,1996.0,Silver,1.0,6.0,1996.0,16.0,7.5,10.878140057473935,0.12194216141898799,0.16580060112257383,0.0
Scott Miller,Swimming,Swimming Men's 200 metres Butterfly,AUS,1996.0,No medal,1.0,1.0,1996.0,16.0,2.5,10.878140057473935,0.12194216141898799,0.16580060112257383,0.0
Scott Miller,Swimming,Swimming Men's 4 x 100 metres Medley Relay,AUS,1996.0,Bronze,5.0,4.0,1996.0,16.0,5.5,10.878140057473935,0.12194216141898799,0.16580060112257383,0.0
Scott Muller,Canoeing,"Canoeing Men's Kayak Singles, Slalom",PAN,1996.0,No medal,1.0,1.0,1996.0,16.0,2.5,4.000006449885999,0.3148371739753716,0.3627643106194526,0.0
Scott Nelson,Athletics,Athletics Men's 20 kilometres Walk,NZL,1996.0,No medal,1.0,1.0,1996.0,16.0,2.5,14.65927282484894,0.05,0.19879456488144914,0.0
Scott Richardson,Cycling,Cycling Men's Points Race,RSA,1992.0,No medal,1.0,1.0,1992.0,16.0,2.5,9.301186823677403,0.05,0.05,0.0
Scott Richardson,Cycling,"Cycling Men's Road Race, Individual",RSA,1992.0,No medal,1.0,1.0,1992.0,16.0,2.5,9.301186823677403,0.05,0.05,0.0
Scott Shipley,Canoeing,"Canoeing Men's Kayak Singles, Slalom",USA,1996.0,No medal,1.0,1.0,1992.0,20.0,1.4437433736368646,9.301186823677403,0.05,0.05,0.0092426452307569
Scott Strausbaugh,Canoeing,"Canoeing Men's Canadian Doubles, Slalom",USA,1992.0,Gold,2.0,10.0,1992.0,16.0,11.5,8.783450940047327,0.16875,0.05,0.0
Scott Tucker,Swimming,Swimming Men's 4 x 100 metres Freestyle Relay,USA,1996.0,Gold,6.0,10.0,1996.0,16.0,11.5,18.224481088038278,0.36265960731328406,0.17876328937597402,0.0
Scott Tunkin,Baseball,Baseball Men's Baseball,AUS,1996.0,No medal,1.0,1.0,1996.0,16.0,2.5,4.000006449885999,0.6639027375857591,0.31951014938176037,0.0
Scott Williams,Hockey,Hockey Men's Hockey,USA,1996.0,No medal,16.0,1.0,1996.0,16.0,2.5,15.999993550114002,0.9227698614769703,0.10386228411795012,0.0
Scottie Pippen,Basketball,Basketball Men's Basketball,USA,1996.0,Gold,12.0,10.0,1992.0,20.0,7.659023097689248,28.0,0.5392424849590193,0.05,0.1617577709351351
Sead Marui,Rowing,Rowing Men's Coxed Fours,CRO,1992.0,No medal,5.0,1.0,1992.0,16.0,2.5,4.000006449885999,0.883709879721417,0.4272630173440466,0.0
Sead Marui,Rowing,Rowing Men's Coxless Fours,CRO,1996.0,No medal,4.0,1.0,1996.0,16.0,2.5,15.999993550114002,0.9774123958702541,0.11101929797511056,0.0
Seaksarn Boonrat,Athletics,Athletics Men's 200 metres,THA,1992.0,No medal,1.0,1.0,1992.0,16.0,2.5,4.000006449885999,0.30179568311116833,0.37766388112659754,0.0
Seaksarn Boonrat,Athletics,Athletics Men's 4 x 100 metres Relay,THA,1992.0,No medal,4.0,1.0,1992.0,16.0,2.5,4.000006449885999,0.357869633742658,0.2898014377459166,0.0
Sean Black,Boxing,Boxing Men's Light-Middleweight,JAM,1996.0,No medal,1.0,1.0,1996.0,16.0,2.5,4.000006449885999,0.6840116778011687,0.2683759024692369,0.0
Sean Bloch,Cycling,"Cycling Men's 1,000 metres Time Trial",RSA,1992.0,No medal,1.0,1.0,1992.0,16.0,2.5,9.301186823677403,0.05,0.05,0.0
Sean Bloch,Cycling,Cycling Men's Sprint,RSA,1992.0,No medal,1.0,1.0,1992.0,16.0,2.5,9.301186823677403,0.05,0.05,0.0
Sean Carlin,Athletics,Athletics Men's Hammer Throw,AUS,1996.0,No medal,1.0,1.0,1992.0,20.0,1.4437433736368646,9.301186823677403,0.05,0.05,0.0092426452307569
Sean Clarkson,Sailing,Sailing Mixed Three Person Keelboat,NZL,1996.0,No medal,3.0,1.0,1996.0,16.0,2.5,18.252466919355484,0.05,0.2965763806934969,0.0
Sean Dollman,Athletics,"Athletics Men's 10,000 metres",IRL,1996.0,No medal,1.0,1.0,1992.0,20.0,1.4437433736368646,9.301186823677403,0.05,0.05,0.0092426452307569
Sean Kerly,Hockey,Hockey Men's Hockey,GBR,1992.0,No medal,15.0,1.0,1992.0,16.0,2.5,14.678241367308987,0.05950672157569192,0.32114424502334815,0.0
Sean Killion,Swimming,"Swimming Men's 1,500 metres Freestyle",USA,1992.0,No medal,1.0,1.0,1992.0,16.0,2.5,18.224481088038278,0.36265960731328406,0.17876328937597402,0.0
Sean Killion,Swimming,Swimming Men's 400 metres Freestyle,USA,1992.0,No medal,1.0,1.0,1992.0,16.0,2.5,18.224481088038278,0.36265960731328406,0.17876328937597402,0.0
Sean O'neill,Table Tennis,Table Tennis Men's Doubles,USA,1992.0,No medal,2.0,1.0,1992.0,16.0,2.5,9.301186823677403,0.05,0.05,0.0
Sean O'neill,Table Tennis,Table Tennis Men's Singles,USA,1992.0,No medal,1.0,1.0,1992.0,16.0,2.5,9.301186823677403,0.05,0.05,0.0
Sean Quilty,Athletics,Athletics Men's Marathon,AUS,1996.0,No medal,1.0,1.0,1996.0,16.0,2.5,9.87118526353695,0.15,0.08132517155398929,0.0
Sean Rowlands,Hockey,Hockey Men's Hockey,GBR,1992.0,No medal,15.0,1.0,1992.0,16.0,2.5,14.678241367308987,0.05950672157569192,0.32114424502334815,0.0
Sean Sullivan,Judo,Judo Men's Extra-Lightweight,IRL,1996.0,No medal,1.0,1.0,1996.0,16.0,2.5,9.301186823677403,0.05,0.05,0.0
Sean Wade,Athletics,Athletics Men's Marathon,NZL,1996.0,No medal,1.0,1.0,1996.0,16.0,2.5,14.65927282484894,0.05,0.19879456488144914,0.0
Sebahattin Ztrk,Wrestling,"Wrestling Men's Middleweight, Freestyle",TUR,1996.0,No medal,1.0,1.0,1992.0,20.0,1.4437433736368646,9.301186823677403,0.05,0.05,0.0092426452307569
Sebastiaan Goor,Volleyball,Volleyball Men's Volleyball,NED,1996.0,Gold,12.0,10.0,1996.0,16.0,11.5,4.000003224942999,0.537217145926597,0.19057554471052035,0.0
Sebastian Chmara,Athletics,Athletics Men's Decathlon,POL,1996.0,No medal,1.0,1.0,1996.0,16.0,2.5,8.342206949851724,0.2611111111111111,0.05,0.0
Sebastian Mayer,Rowing,Rowing Men's Double Sculls,GER,1996.0,No medal,2.0,1.0,1996.0,16.0,2.5,17.729176789823967,0.45520980422131213,0.1939245275071261,0.0
Sebastian Pereira,Judo,Judo Men's Lightweight,BRA,1996.0,No medal,1.0,1.0,1996.0,16.0,2.5,7.787586743991018,0.3666666666666667,0.05000000000000001,0.0
Sebastian Wiese,Swimming,Swimming Men's 400 metres Freestyle,GER,1996.0,No medal,1.0,1.0,1992.0,20.0,1.4437433736368646,9.301186823677403,0.05,0.05,0.0092426452307569
Sebastian Xavier,Swimming,Swimming Men's 50 metres Freestyle,IND,1996.0,No medal,1.0,1.0,1996.0,16.0,2.5,4.000006449885999,0.08881942394299736,0.054172738671606185,0.0
