NOC,Sport,Event,Gold,Silver,Bronze,NoMedal
SAM,Tennis,Tennis Mixed Doubles,0.0,0.0,0.0,0.0
SCG,Tennis,Tennis Mixed Doubles,0.0,0.0,0.0,0.3029101006094263
SEN,Tennis,Tennis Mixed Doubles,0.0,0.0,0.0,0.0
SEY,Tennis,Tennis Mixed Doubles,0.0,0.0,0.0,0.0
SGP,Tennis,Tennis Mixed Doubles,0.0,0.0,0.0,0.0
SKN,Tennis,Tennis Mixed Doubles,0.0,0.0,0.0,0.0
SLE,Tennis,Tennis Mixed Doubles,0.0,0.0,0.0,0.0
SLO,Tennis,Tennis Mixed Doubles,0.0,0.0,0.0,0.4291226425300206
SMR,Tennis,Tennis Mixed Doubles,0.0,0.0,0.0,0.0
SOL,Tennis,Tennis Mixed Doubles,0.0,0.0,0.0,0.0
SOM,Tennis,Tennis Mixed Doubles,0.0,0.0,0.0,0.0
SRB,Tennis,Tennis Mixed Doubles,0.0,0.0,0.0,0.6010121043837823
SRI,Tennis,Tennis Mixed Doubles,0.0,0.0,0.0,0.0
STP,Tennis,Tennis Mixed Doubles,0.0,0.0,0.0,0.0
SUD,Tennis,Tennis Mixed Doubles,0.0,0.0,0.0,0.0
SUI,Tennis,Tennis Mixed Doubles,0.0,0.0,0.0,0.867440770257113
SUR,Tennis,Tennis Mixed Doubles,0.0,0.0,0.0,0.0
SVK,Tennis,Tennis Mixed Doubles,0.0,0.0,0.0,1.049998196963687
SWE,Tennis,Tennis Mixed Doubles,0.0,0.0,0.0,0.8674407702571129
SWZ,Tennis,Tennis Mixed Doubles,0.0,0.0,0.0,0.0
SYR,Tennis,Tennis Mixed Doubles,0.0,0.0,0.0,0.0
TAN,Tennis,Tennis Mixed Doubles,0.0,0.0,0.0,0.0
TCH,Tennis,Tennis Mixed Doubles,0.0,0.0,0.0,0.0
TGA,Tennis,Tennis Mixed Doubles,0.0,0.0,0.0,0.0
THA,Tennis,Tennis Mixed Doubles,0.0,0.0,0.0,0.1590278028199487
TJK,Tennis,Tennis Mixed Doubles,0.0,0.0,0.0,0.0
TKM,Tennis,Tennis Mixed Doubles,0.0,0.0,0.0,0.0
TLS,Tennis,Tennis Mixed Doubles,0.0,0.0,0.0,0.0
TOG,Tennis,Tennis Mixed Doubles,0.0,0.0,0.0,0.3606072626302694
TPE,Tennis,Tennis Mixed Doubles,0.0,0.0,0.0,0.5146767155890519
TTO,Tennis,Tennis Mixed Doubles,0.0,0.0,0.0,0.0
TUN,Tennis,Tennis Mixed Doubles,0.0,0.0,0.0,0.1236882910821823
TUR,Tennis,Tennis Mixed Doubles,0.0,0.0,0.0,0.0
TUV,Tennis,Tennis Mixed Doubles,0.0,0.0,0.0,0.0
UAE,Tennis,Tennis Mixed Doubles,0.0,0.0,0.0,0.0
UGA,Tennis,Tennis Mixed Doubles,0.0,0.0,0.0,0.0
UKR,Tennis,Tennis Mixed Doubles,0.0,0.0,0.0,1.637156972341423
URU,Tennis,Tennis Mixed Doubles,0.0,0.0,0.0,0.1236882910821823
USA,Tennis,Tennis Mixed Doubles,0.0,2.045725000901518,0.0,0.0
UZB,Tennis,Tennis Mixed Doubles,0.0,0.0,0.0,0.3923407017417331
VAN,Tennis,Tennis Mixed Doubles,0.0,0.0,0.0,0.0
VEN,Tennis,Tennis Mixed Doubles,0.0,0.0,0.0,0.4347120551007897
VIE,Tennis,Tennis Mixed Doubles,0.0,0.0,0.0,0.0
VIN,Tennis,Tennis Mixed Doubles,0.0,0.0,0.0,0.0
YEM,Tennis,Tennis Mixed Doubles,0.0,0.0,0.0,0.0
ZAM,Tennis,Tennis Mixed Doubles,0.0,0.0,0.0,0.0
ZIM,Tennis,Tennis Mixed Doubles,0.0,0.0,0.0,0.2562114600988063
AFG,Canoeing,"Canoeing Men's Kayak Doubles, 200 metres",0.0,0.0,0.0,0.0
AHO,Canoeing,"Canoeing Men's Kayak Doubles, 200 metres",0.0,0.0,0.0,0.0
ALB,Canoeing,"Canoeing Men's Kayak Doubles, 200 metres",0.0,0.0,0.0,0.0
ALG,Canoeing,"Canoeing Men's Kayak Doubles, 200 metres",0.0,0.0,0.0,0.0
AND,Canoeing,"Canoeing Men's Kayak Doubles, 200 metres",0.0,0.0,0.0,0.3606072626302694
ANG,Canoeing,"Canoeing Men's Kayak Doubles, 200 metres",0.0,0.0,0.0,0.3606072626302694
ANT,Canoeing,"Canoeing Men's Kayak Doubles, 200 metres",0.0,0.0,0.0,0.1855324366232735
ARG,Canoeing,"Canoeing Men's Kayak Doubles, 200 metres",0.0,0.0,0.0,0.3471102479432506
ARM,Canoeing,"Canoeing Men's Kayak Doubles, 200 metres",0.0,0.0,0.0,0.176697558688832
ARU,Canoeing,"Canoeing Men's Kayak Doubles, 200 metres",0.0,0.0,0.0,0.0
ASA,Canoeing,"Canoeing Men's Kayak Doubles, 200 metres",0.0,0.0,0.0,0.0
AUS,Canoeing,"Canoeing Men's Kayak Doubles, 200 metres",0.0,0.0,0.0,1.0181488483749492
AUT,Canoeing,"Canoeing Men's Kayak Doubles, 200 metres",0.0,0.0,0.0,0.2554000937578882
AZE,Canoeing,"Canoeing Men's Kayak Doubles, 200 metres",0.0,0.0,0.0,0.0
BAH,Canoeing,"Canoeing Men's Kayak Doubles, 200 metres",0.0,0.0,0.0,0.0
BAN,Canoeing,"Canoeing Men's Kayak Doubles, 200 metres",0.0,0.0,0.0,0.0
BAR,Canoeing,"Canoeing Men's Kayak Doubles, 200 metres",0.0,0.0,0.0,0.0
BDI,Canoeing,"Canoeing Men's Kayak Doubles, 200 metres",0.0,0.0,0.0,0.0
BEL,Canoeing,"Canoeing Men's Kayak Doubles, 200 metres",0.0,0.0,0.0,0.4782553820633947
BEN,Canoeing,"Canoeing Men's Kayak Doubles, 200 metres",0.0,0.0,0.0,0.0
BER,Canoeing,"Canoeing Men's Kayak Doubles, 200 metres",0.0,0.0,0.0,0.0
BHU,Canoeing,"Canoeing Men's Kayak Doubles, 200 metres",0.0,0.0,0.0,0.0
BIH,Canoeing,"Canoeing Men's Kayak Doubles, 200 metres",0.0,0.0,0.0,0.1880566874616854
BIZ,Canoeing,"Canoeing Men's Kayak Doubles, 200 metres",0.0,0.0,0.0,0.0
BLR,Canoeing,"Canoeing Men's Kayak Doubles, 200 metres",0.0,0.0,0.0,0.5868719286915529
BOL,Canoeing,"Canoeing Men's Kayak Doubles, 200 metres",0.0,0.0,0.0,0.0
BOT,Canoeing,"Canoeing Men's Kayak Doubles, 200 metres",0.0,0.0,0.0,0.0
BRA,Canoeing,"Canoeing Men's Kayak Doubles, 200 metres",0.0,0.0,0.0,0.2856810869504245
BRN,Canoeing,"Canoeing Men's Kayak Doubles, 200 metres",0.0,0.0,0.0,0.0
BRU,Canoeing,"Canoeing Men's Kayak Doubles, 200 metres",0.0,0.0,0.0,0.0
BUL,Canoeing,"Canoeing Men's Kayak Doubles, 200 metres",0.0,0.0,0.0,0.4551519303962417
BUR,Canoeing,"Canoeing Men's Kayak Doubles, 200 metres",0.0,0.0,0.0,0.0
CAF,Canoeing,"Canoeing Men's Kayak Doubles, 200 metres",0.0,0.0,0.0,0.0
CAM,Canoeing,"Canoeing Men's Kayak Doubles, 200 metres",0.0,0.0,0.0,0.0
CAN,Canoeing,"Canoeing Men's Kayak Doubles, 200 metres",0.0,0.0,0.0,0.9053045328332912
CAY,Canoeing,"Canoeing Men's Kayak Doubles, 200 metres",0.0,0.0,0.0,0.0
CGO,Canoeing,"Canoeing Men's Kayak Doubles, 200 metres",0.0,0.0,0.0,0.0
CHA,Canoeing,"Canoeing Men's Kayak Doubles, 200 metres",0.0,0.0,0.0,0.0
CHI,Canoeing,"Canoeing Men's Kayak Doubles, 200 metres",0.0,0.0,0.0,0.306516173235729
CHN,Canoeing,"Canoeing Men's Kayak Doubles, 200 metres",0.0,0.0,0.0,0.9202246583246187
CIV,Canoeing,"Canoeing Men's Kayak Doubles, 200 metres",0.0,0.0,0.0,0.2026612815982113
CMR,Canoeing,"Canoeing Men's Kayak Doubles, 200 metres",0.0,0.0,0.0,0.0
COD,Canoeing,"Canoeing Men's Kayak Doubles, 200 metres",0.0,0.0,0.0,0.0
COK,Canoeing,"Canoeing Men's Kayak Doubles, 200 metres",0.0,0.0,0.0,0.0
COL,Canoeing,"Canoeing Men's Kayak Doubles, 200 metres",0.0,0.0,0.0,0.0
COM,Canoeing,"Canoeing Men's Kayak Doubles, 200 metres",0.0,0.0,0.0,0.0
CPV,Canoeing,"Canoeing Men's Kayak Doubles, 200 metres",0.0,0.0,0.0,0.0
CRC,Canoeing,"Canoeing Men's Kayak Doubles, 200 metres",0.0,0.0,0.0,0.0618441455410911
CRO,Canoeing,"Canoeing Men's Kayak Doubles, 200 metres",0.0,0.0,0.0,0.3822887742959142
CUB,Canoeing,"Canoeing Men's Kayak Doubles, 200 metres",0.0,0.0,0.0,0.6563052179870903
CYP,Canoeing,"Canoeing Men's Kayak Doubles, 200 metres",0.0,0.0,0.0,0.0
CZE,Canoeing,"Canoeing Men's Kayak Doubles, 200 metres",0.0,0.0,0.0,0.5678662868270167
DEN,Canoeing,"Canoeing Men's Kayak Doubles, 200 metres",0.0,0.0,0.0,0.4198189751541596
DJI,Canoeing,"Canoeing Men's Kayak Doubles, 200 metres",0.0,0.0,0.0,0.0
DMA,Canoeing,"Canoeing Men's Kayak Doubles, 200 metres",0.0,0.0,0.0,0.0
DOM,Canoeing,"Canoeing Men's Kayak Doubles, 200 metres",0.0,0.0,0.0,0.0
ECU,Canoeing,"Canoeing Men's Kayak Doubles, 200 metres",0.0,0.0,0.0,0.0
EGY,Canoeing,"Canoeing Men's Kayak Doubles, 200 metres",0.0,0.0,0.0,0.0
ERI,Canoeing,"Canoeing Men's Kayak Doubles, 200 metres",0.0,0.0,0.0,0.0
ESA,Canoeing,"Canoeing Men's Kayak Doubles, 200 metres",0.0,0.0,0.0,0.0
ESP,Canoeing,"Canoeing Men's Kayak Doubles, 200 metres",0.0,0.0,0.0,0.6044003101222459
EST,Canoeing,"Canoeing Men's Kayak Doubles, 200 metres",0.0,0.0,0.0,0.0618441455410911
ETH,Canoeing,"Canoeing Men's Kayak Doubles, 200 metres",0.0,0.0,0.0,0.0
EUN,Canoeing,"Canoeing Men's Kayak Doubles, 200 metres",0.0,0.0,0.0,0.0
FIJ,Canoeing,"Canoeing Men's Kayak Doubles, 200 metres",0.0,0.0,0.0,0.0
FIN,Canoeing,"Canoeing Men's Kayak Doubles, 200 metres",0.0,0.0,0.0,0.5128436286706815
FRA,Canoeing,"Canoeing Men's Kayak Doubles, 200 metres",0.0,0.0,0.0,0.750964624427536
FSM,Canoeing,"Canoeing Men's Kayak Doubles, 200 metres",0.0,0.0,0.0,0.0
GAB,Canoeing,"Canoeing Men's Kayak Doubles, 200 metres",0.0,0.0,0.0,0.0
GAM,Canoeing,"Canoeing Men's Kayak Doubles, 200 metres",0.0,0.0,0.0,0.0
GBR,Canoeing,"Canoeing Men's Kayak Doubles, 200 metres",0.0,0.0,0.0,0.4125106679648528
GBS,Canoeing,"Canoeing Men's Kayak Doubles, 200 metres",0.0,0.0,0.0,0.0
GEO,Canoeing,"Canoeing Men's Kayak Doubles, 200 metres",0.0,0.0,0.0,0.0
GEQ,Canoeing,"Canoeing Men's Kayak Doubles, 200 metres",0.0,0.0,0.0,0.0
GER,Canoeing,"Canoeing Men's Kayak Doubles, 200 metres",0.0,0.9888301900400274,0.0,0.0
GHA,Canoeing,"Canoeing Men's Kayak Doubles, 200 metres",0.0,0.0,0.0,0.0
GRE,Canoeing,"Canoeing Men's Kayak Doubles, 200 metres",0.0,0.0,0.0,0.2334932025530994
GRN,Canoeing,"Canoeing Men's Kayak Doubles, 200 metres",0.0,0.0,0.0,0.0
GUA,Canoeing,"Canoeing Men's Kayak Doubles, 200 metres",0.0,0.0,0.0,0.1236882910821823
GUI,Canoeing,"Canoeing Men's Kayak Doubles, 200 metres",0.0,0.0,0.0,0.0
GUM,Canoeing,"Canoeing Men's Kayak Doubles, 200 metres",0.0,0.0,0.0,0.3606072626302694
GUY,Canoeing,"Canoeing Men's Kayak Doubles, 200 metres",0.0,0.0,0.0,0.0
HAI,Canoeing,"Canoeing Men's Kayak Doubles, 200 metres",0.0,0.0,0.0,0.0
HKG,Canoeing,"Canoeing Men's Kayak Doubles, 200 metres",0.0,0.0,0.0,0.0
HON,Canoeing,"Canoeing Men's Kayak Doubles, 200 metres",0.0,0.0,0.0,0.0
HUN,Canoeing,"Canoeing Men's Kayak Doubles, 200 metres",0.0,0.0,1.0288125202841585,0.0
INA,Canoeing,"Canoeing Men's Kayak Doubles, 200 metres",0.0,0.0,0.0,0.0504850167682377
IND,Canoeing,"Canoeing Men's Kayak Doubles, 200 metres",0.0,0.0,0.0,0.0
IOA,Canoeing,"Canoeing Men's Kayak Doubles, 200 metres",0.0,0.0,0.0,0.0
IRI,Canoeing,"Canoeing Men's Kayak Doubles, 200 metres",0.0,0.0,0.0,0.176697558688832
IRL,Canoeing,"Canoeing Men's Kayak Doubles, 200 metres",0.0,0.0,0.0,0.2178067866286826
IRQ,Canoeing,"Canoeing Men's Kayak Doubles, 200 metres",0.0,0.0,0.0,0.0
ISL,Canoeing,"Canoeing Men's Kayak Doubles, 200 metres",0.0,0.0,0.0,0.0
ISR,Canoeing,"Canoeing Men's Kayak Doubles, 200 metres",0.0,0.0,0.0,0.3403531547125358
ISV,Canoeing,"Canoeing Men's Kayak Doubles, 200 metres",0.0,0.0,0.0,0.0
ITA,Canoeing,"Canoeing Men's Kayak Doubles, 200 metres",0.0,0.0,0.0,0.6319127124363141
IVB,Canoeing,"Canoeing Men's Kayak Doubles, 200 metres",0.0,0.0,0.0,0.0
JAM,Canoeing,"Canoeing Men's Kayak Doubles, 200 metres",0.0,0.0,0.0,0.0
JOR,Canoeing,"Canoeing Men's Kayak Doubles, 200 metres",0.0,0.0,0.0,0.0
JPN,Canoeing,"Canoeing Men's Kayak Doubles, 200 metres",0.0,0.0,0.0,0.6464486194751962
KAZ,Canoeing,"Canoeing Men's Kayak Doubles, 200 metres",0.0,0.0,0.0,0.5862272066159413
KEN,Canoeing,"Canoeing Men's Kayak Doubles, 200 metres",0.0,0.0,0.0,0.0
KGZ,Canoeing,"Canoeing Men's Kayak Doubles, 200 metres",0.0,0.0,0.0,0.2473765821643647
KIR,Canoeing,"Canoeing Men's Kayak Doubles, 200 metres",0.0,0.0,0.0,0.0
KOR,Canoeing,"Canoeing Men's Kayak Doubles, 200 metres",0.0,0.0,0.0,0.1208755544336662
KSA,Canoeing,"Canoeing Men's Kayak Doubles, 200 metres",0.0,0.0,0.0,0.0
KUW,Canoeing,"Canoeing Men's Kayak Doubles, 200 metres",0.0,0.0,0.0,0.0
LAO,Canoeing,"Canoeing Men's Kayak Doubles, 200 metres",0.0,0.0,0.0,0.0
LAT,Canoeing,"Canoeing Men's Kayak Doubles, 200 metres",0.0,0.0,0.0,0.494813265539168
LBA,Canoeing,"Canoeing Men's Kayak Doubles, 200 metres",0.0,0.0,0.0,0.0
LBR,Canoeing,"Canoeing Men's Kayak Doubles, 200 metres",0.0,0.0,0.0,0.0
LCA,Canoeing,"Canoeing Men's Kayak Doubles, 200 metres",0.0,0.0,0.0,0.0
LES,Canoeing,"Canoeing Men's Kayak Doubles, 200 metres",0.0,0.0,0.0,0.0
LIB,Canoeing,"Canoeing Men's Kayak Doubles, 200 metres",0.0,0.0,0.0,0.0
LIE,Canoeing,"Canoeing Men's Kayak Doubles, 200 metres",0.0,0.0,0.0,0.0
LTU,Canoeing,"Canoeing Men's Kayak Doubles, 200 metres",0.0,0.0,0.0,0.435036601637157
LUX,Canoeing,"Canoeing Men's Kayak Doubles, 200 metres",0.0,0.0,0.0,0.0
MAD,Canoeing,"Canoeing Men's Kayak Doubles, 200 metres",0.0,0.0,0.0,0.0
MAR,Canoeing,"Canoeing Men's Kayak Doubles, 200 metres",0.0,0.0,0.0,0.176697558688832
MAS,Canoeing,"Canoeing Men's Kayak Doubles, 200 metres",0.0,0.0,0.0,0.1236882910821823
MAW,Canoeing,"Canoeing Men's Kayak Doubles, 200 metres",0.0,0.0,0.0,0.0
MDA,Canoeing,"Canoeing Men's Kayak Doubles, 200 metres",0.0,0.0,0.0,0.1855324366232734
MDV,Canoeing,"Canoeing Men's Kayak Doubles, 200 metres",0.0,0.0,0.0,0.0
MEX,Canoeing,"Canoeing Men's Kayak Doubles, 200 metres",0.0,0.0,0.0,0.4237936685378177
MGL,Canoeing,"Canoeing Men's Kayak Doubles, 200 metres",0.0,0.0,0.0,0.0
MHL,Canoeing,"Canoeing Men's Kayak Doubles, 200 metres",0.0,0.0,0.0,0.0
MKD,Canoeing,"Canoeing Men's Kayak Doubles, 200 metres",0.0,0.0,0.0,0.2438907119589387
MLI,Canoeing,"Canoeing Men's Kayak Doubles, 200 metres",0.0,0.0,0.0,0.0
MLT,Canoeing,"Canoeing Men's Kayak Doubles, 200 metres",0.0,0.0,0.0,0.0
MNE,Canoeing,"Canoeing Men's Kayak Doubles, 200 metres",0.0,0.0,0.0,0.0
MON,Canoeing,"Canoeing Men's Kayak Doubles, 200 metres",0.0,0.0,0.0,0.0
MOZ,Canoeing,"Canoeing Men's Kayak Doubles, 200 metres",0.0,0.0,0.0,0.0
MRI,Canoeing,"Canoeing Men's Kayak Doubles, 200 metres",0.0,0.0,0.0,0.0
MTN,Canoeing,"Canoeing Men's Kayak Doubles, 200 metres",0.0,0.0,0.0,0.0
MYA,Canoeing,"Canoeing Men's Kayak Doubles, 200 metres",0.0,0.0,0.0,0.3606072626302694
NAM,Canoeing,"Canoeing Men's Kayak Doubles, 200 metres",0.0,0.0,0.0,0.0
NCA,Canoeing,"Canoeing Men's Kayak Doubles, 200 metres",0.0,0.0,0.0,0.0
NED,Canoeing,"Canoeing Men's Kayak Doubles, 200 metres",0.0,0.0,0.0,0.306516173235729
NEP,Canoeing,"Canoeing Men's Kayak Doubles, 200 metres",0.0,0.0,0.0,0.0
NGR,Canoeing,"Canoeing Men's Kayak Doubles, 200 metres",0.0,0.0,0.0,0.0
NIG,Canoeing,"Canoeing Men's Kayak Doubles, 200 metres",0.0,0.0,0.0,0.0
NOR,Canoeing,"Canoeing Men's Kayak Doubles, 200 metres",0.0,0.0,0.0,0.3130071039630738
NRU,Canoeing,"Canoeing Men's Kayak Doubles, 200 metres",0.0,0.0,0.0,0.0
NZL,Canoeing,"Canoeing Men's Kayak Doubles, 200 metres",0.0,0.0,0.0,0.2769013017922181
OMA,Canoeing,"Canoeing Men's Kayak Doubles, 200 metres",0.0,0.0,0.0,0.0
PAK,Canoeing,"Canoeing Men's Kayak Doubles, 200 metres",0.0,0.0,0.0,0.0
PAN,Canoeing,"Canoeing Men's Kayak Doubles, 200 metres",0.0,0.0,0.0,0.1236882910821823
PAR,Canoeing,"Canoeing Men's Kayak Doubles, 200 metres",0.0,0.0,0.0,0.0
PER,Canoeing,"Canoeing Men's Kayak Doubles, 200 metres",0.0,0.0,0.0,0.0
PHI,Canoeing,"Canoeing Men's Kayak Doubles, 200 metres",0.0,0.0,0.0,0.0
PLE,Canoeing,"Canoeing Men's Kayak Doubles, 200 metres",0.0,0.0,0.0,0.0
PLW,Canoeing,"Canoeing Men's Kayak Doubles, 200 metres",0.0,0.0,0.0,0.0
PNG,Canoeing,"Canoeing Men's Kayak Doubles, 200 metres",0.0,0.0,0.0,0.0
POL,Canoeing,"Canoeing Men's Kayak Doubles, 200 metres",0.0,0.0,0.0,0.8799944105874292
POR,Canoeing,"Canoeing Men's Kayak Doubles, 200 metres",0.0,0.0,0.0,0.211709245642389
PRK,Canoeing,"Canoeing Men's Kayak Doubles, 200 metres",0.0,0.0,0.0,0.0
PUR,Canoeing,"Canoeing Men's Kayak Doubles, 200 metres",0.0,0.0,0.0,0.0
QAT,Canoeing,"Canoeing Men's Kayak Doubles, 200 metres",0.0,0.0,0.0,0.0
ROU,Canoeing,"Canoeing Men's Kayak Doubles, 200 metres",0.0,0.0,0.0,0.6761386174317551
RSA,Canoeing,"Canoeing Men's Kayak Doubles, 200 metres",0.0,0.0,0.0,0.4250450065602782
RUS,Canoeing,"Canoeing Men's Kayak Doubles, 200 metres",0.0,0.0,0.0,0.7270067794165374
RWA,Canoeing,"Canoeing Men's Kayak Doubles, 200 metres",0.0,0.0,0.0,0.0
SAM,Canoeing,"Canoeing Men's Kayak Doubles, 200 metres",0.0,0.0,0.0,0.3606072626302694
SCG,Canoeing,"Canoeing Men's Kayak Doubles, 200 metres",0.0,0.0,0.0,0.4387147957159857
SEN,Canoeing,"Canoeing Men's Kayak Doubles, 200 metres",0.0,0.0,0.0,0.3606072626302694
SEY,Canoeing,"Canoeing Men's Kayak Doubles, 200 metres",0.0,0.0,0.0,0.2524250838411886
SGP,Canoeing,"Canoeing Men's Kayak Doubles, 200 metres",0.0,0.0,0.0,0.0
SKN,Canoeing,"Canoeing Men's Kayak Doubles, 200 metres",0.0,0.0,0.0,0.0
SLE,Canoeing,"Canoeing Men's Kayak Doubles, 200 metres",0.0,0.0,0.0,0.0
SLO,Canoeing,"Canoeing Men's Kayak Doubles, 200 metres",0.0,0.0,0.0,0.4395802531462983
SMR,Canoeing,"Canoeing Men's Kayak Doubles, 200 metres",0.0,0.0,0.0,0.0
SOL,Canoeing,"Canoeing Men's Kayak Doubles, 200 metres",0.0,0.0,0.0,0.0
SOM,Canoeing,"Canoeing Men's Kayak Doubles, 200 metres",0.0,0.0,0.0,0.0
SRB,Canoeing,"Canoeing Men's Kayak Doubles, 200 metres",0.0,0.0,0.0,0.0
SRI,Canoeing,"Canoeing Men's Kayak Doubles, 200 metres",0.0,0.0,0.0,0.0
STP,Canoeing,"Canoeing Men's Kayak Doubles, 200 metres",0.0,0.0,0.0,0.3606072626302694
SUD,Canoeing,"Canoeing Men's Kayak Doubles, 200 metres",0.0,0.0,0.0,0.0
SUI,Canoeing,"Canoeing Men's Kayak Doubles, 200 metres",0.0,0.0,0.0,0.2810332600098565
SUR,Canoeing,"Canoeing Men's Kayak Doubles, 200 metres",0.0,0.0,0.0,0.0
SVK,Canoeing,"Canoeing Men's Kayak Doubles, 200 metres",0.0,0.0,0.0,0.5837029557775293
SWE,Canoeing,"Canoeing Men's Kayak Doubles, 200 metres",0.0,0.0,0.0,0.4842955537124517
SWZ,Canoeing,"Canoeing Men's Kayak Doubles, 200 metres",0.0,0.0,0.0,0.0
SYR,Canoeing,"Canoeing Men's Kayak Doubles, 200 metres",0.0,0.0,0.0,0.0
TAN,Canoeing,"Canoeing Men's Kayak Doubles, 200 metres",0.0,0.0,0.0,0.0
TCH,Canoeing,"Canoeing Men's Kayak Doubles, 200 metres",0.0,0.0,0.0,0.0
TGA,Canoeing,"Canoeing Men's Kayak Doubles, 200 metres",0.0,0.0,0.0,0.0
THA,Canoeing,"Canoeing Men's Kayak Doubles, 200 metres",0.0,0.0,0.0,0.0
TJK,Canoeing,"Canoeing Men's Kayak Doubles, 200 metres",0.0,0.0,0.0,0.0
TKM,Canoeing,"Canoeing Men's Kayak Doubles, 200 metres",0.0,0.0,0.0,0.0
TLS,Canoeing,"Canoeing Men's Kayak Doubles, 200 metres",0.0,0.0,0.0,0.0
TOG,Canoeing,"Canoeing Men's Kayak Doubles, 200 metres",0.0,0.0,0.0,0.2524250838411886
TPE,Canoeing,"Canoeing Men's Kayak Doubles, 200 metres",0.0,0.0,0.0,0.0
TTO,Canoeing,"Canoeing Men's Kayak Doubles, 200 metres",0.0,0.0,0.0,0.0
TUN,Canoeing,"Canoeing Men's Kayak Doubles, 200 metres",0.0,0.0,0.0,0.0
TUR,Canoeing,"Canoeing Men's Kayak Doubles, 200 metres",0.0,0.0,0.0,0.0
TUV,Canoeing,"Canoeing Men's Kayak Doubles, 200 metres",0.0,0.0,0.0,0.0
UAE,Canoeing,"Canoeing Men's Kayak Doubles, 200 metres",0.0,0.0,0.0,0.0
UGA,Canoeing,"Canoeing Men's Kayak Doubles, 200 metres",0.0,0.0,0.0,0.0
UKR,Canoeing,"Canoeing Men's Kayak Doubles, 200 metres",0.0,0.0,0.0,0.6128159821138797
URU,Canoeing,"Canoeing Men's Kayak Doubles, 200 metres",0.0,0.0,0.0,0.1262125419205943
USA,Canoeing,"Canoeing Men's Kayak Doubles, 200 metres",0.0,0.0,0.0,0.6360774043489237
UZB,Canoeing,"Canoeing Men's Kayak Doubles, 200 metres",0.0,0.0,0.0,0.5369742646616903
VAN,Canoeing,"Canoeing Men's Kayak Doubles, 200 metres",0.0,0.0,0.0,0.0
VEN,Canoeing,"Canoeing Men's Kayak Doubles, 200 metres",0.0,0.0,0.0,0.6010121043837823
VIE,Canoeing,"Canoeing Men's Kayak Doubles, 200 metres",0.0,0.0,0.0,0.2524250838411886
VIN,Canoeing,"Canoeing Men's Kayak Doubles, 200 metres",0.0,0.0,0.0,0.0
YEM,Canoeing,"Canoeing Men's Kayak Doubles, 200 metres",0.0,0.0,0.0,0.0
ZAM,Canoeing,"Canoeing Men's Kayak Doubles, 200 metres",0.0,0.0,0.0,0.0
ZIM,Canoeing,"Canoeing Men's Kayak Doubles, 200 metres",0.0,0.0,0.0,0.0
AFG,Cycling,Cycling Men's Omnium,0.0,0.0,0.0,0.0
AHO,Cycling,Cycling Men's Omnium,0.0,0.0,0.0,0.0
ALB,Cycling,Cycling Men's Omnium,0.0,0.0,0.0,0.1236882910821823
ALG,Cycling,Cycling Men's Omnium,0.0,0.0,0.0,0.3606072626302694
AND,Cycling,Cycling Men's Omnium,0.0,0.0,0.0,0.0
ANG,Cycling,Cycling Men's Omnium,0.0,0.0,0.0,0.0
ANT,Cycling,Cycling Men's Omnium,0.0,0.0,0.0,0.0
ARG,Cycling,Cycling Men's Omnium,0.0,0.0,0.0,0.3292644813866551
ARM,Cycling,Cycling Men's Omnium,0.0,0.0,0.0,0.1236882910821823
ARU,Cycling,Cycling Men's Omnium,0.0,0.0,0.0,0.0
ASA,Cycling,Cycling Men's Omnium,0.0,0.0,0.0,0.0
AUS,Cycling,Cycling Men's Omnium,0.0,0.0,0.0,0.8656291480567565
AUT,Cycling,Cycling Men's Omnium,0.0,0.0,0.0,0.5124950416501389
AZE,Cycling,Cycling Men's Omnium,0.0,0.0,0.0,0.0
BAH,Cycling,Cycling Men's Omnium,0.0,0.0,0.0,0.0
BAN,Cycling,Cycling Men's Omnium,0.0,0.0,0.0,0.0
BAR,Cycling,Cycling Men's Omnium,0.0,0.0,0.0,0.1262125419205943
BDI,Cycling,Cycling Men's Omnium,0.0,0.0,0.0,0.0
BEL,Cycling,Cycling Men's Omnium,0.0,0.0,0.0,0.757671919512459
BEN,Cycling,Cycling Men's Omnium,0.0,0.0,0.0,0.0
BER,Cycling,Cycling Men's Omnium,0.0,0.0,0.0,0.1236882910821823
BHU,Cycling,Cycling Men's Omnium,0.0,0.0,0.0,0.0
BIH,Cycling,Cycling Men's Omnium,0.0,0.0,0.0,0.0
BIZ,Cycling,Cycling Men's Omnium,0.0,0.0,0.0,0.0
BLR,Cycling,Cycling Men's Omnium,0.0,0.0,0.0,0.5029569795535682
BOL,Cycling,Cycling Men's Omnium,0.0,0.0,0.0,0.1614318512374839
BOT,Cycling,Cycling Men's Omnium,0.0,0.0,0.0,0.0
BRA,Cycling,Cycling Men's Omnium,0.0,0.0,0.0,0.3576193738827614
BRN,Cycling,Cycling Men's Omnium,0.0,0.0,0.0,0.0
BRU,Cycling,Cycling Men's Omnium,0.0,0.0,0.0,0.0
BUL,Cycling,Cycling Men's Omnium,0.0,0.0,0.0,0.6010121043837823
BUR,Cycling,Cycling Men's Omnium,0.0,0.0,0.0,0.0
CAF,Cycling,Cycling Men's Omnium,0.0,0.0,0.0,0.0
