Name,NOC,Sport,Event,Gold,Silver,Bronze,NoMedal
Edith Bosch,NED,Judo,Judo Women's Middleweight,0.243942296594666,0.0,0.0,0.0
Edwin Gal,NED,Equestrian,"Equestrian Mixed Dressage, Team",0.0,0.0,0.0,0.42907880549134547
Edwin Gal,NED,Equestrian,"Equestrian Mixed Dressage, Individual",0.0,0.0,0.0,0.43103202920165273
Eelco Sintnicolaas,NED,Athletics,Athletics Men's Decathlon,0.0,0.0,0.0,0.43103202920165273
Elaine Pen,NED,Equestrian,"Equestrian Mixed Three-Day Event, Individual",0.0,0.0,0.0,0.43103202920165273
Elaine Pen,NED,Equestrian,"Equestrian Mixed Three-Day Event, Team",0.0,0.0,0.0,0.43103202920165273
Eleonora Dijk,NED,Cycling,"Cycling Women's Road Race, Individual",0.0,0.0,0.0,0.39923259257683147
Eleonora Dijk,NED,Cycling,Cycling Women's Individual Time Trial,0.0,0.0,0.0,0.39923259257683147
Elisabeth Willeboordse,NED,Judo,Judo Women's Half-Middleweight,0.0,0.0,0.0,0.3204967131845633
Epke Zonderland,NED,Gymnastics,Gymnastics Men's Horizontal Bar,0.3044427452189238,0.0,0.0,0.0
Epke Zonderland,NED,Gymnastics,Gymnastics Men's Parallel Bars,0.0,0.0,0.38026604871014735,0.0
Erik Cade,NED,Athletics,Athletics Men's Discus Throw,0.0,0.0,0.0,0.43103202920165273
Frederik Heijbrock,NED,Rowing,Rowing Men's Lightweight Coxless Fours,0.0,0.0,0.0,0.07418073000217315
Frederike Heemskerk,NED,Swimming,Swimming Women's 100 metres Freestyle,0.0,0.0,0.0,0.32343015432623784
Gerco Schrder,NED,Equestrian,"Equestrian Mixed Jumping, Individual",0.0,0.0,0.0,0.2417300481024447
Gregory Sedoc,NED,Athletics,Athletics Men's 110 metres Hurdles,0.0,0.0,0.0,0.24466338629777856
Guillaume Elmont,NED,Judo,Judo Men's Half-Middleweight,0.0,0.0,0.0,0.29056090140073376
Hilda Kibet,NED,Athletics,Athletics Women's Marathon,0.0,0.0,0.0,0.43103202920165273
Hindrik Grol,NED,Judo,Judo Men's Half-Heavyweight,0.3529103224069853,0.0,0.0,0.0
Inge Dekker,NED,Swimming,Swimming Women's 100 metres Butterfly,0.0,0.0,0.0,0.3146902172487469
Ingmar Vos,NED,Athletics,Athletics Men's Decathlon,0.0,0.0,0.0,0.43103202920165273
Jan Vrieling,NED,Equestrian,"Equestrian Mixed Jumping, Individual",0.0,0.0,0.0,0.43103202920165273
Jean-Julien Rojer,NED,Tennis,Tennis Men's Doubles,0.0,0.0,0.0,0.21551601460082637
Jelle Gorkom,NED,Cycling,Cycling Men's BMX,0.0,0.0,0.0,0.39923259257683147
Jeroen Mooren,NED,Judo,Judo Men's Extra-Lightweight,0.0,0.0,0.3319106777403963,0.0
Jiao Li,NED,Table Tennis,Table Tennis Women's Singles,0.0,0.0,0.0,0.37609773036681365
Jie Li,NED,Table Tennis,Table Tennis Women's Singles,0.0,0.0,0.0,0.37609773036681365
Jie Yao,NED,Badminton,Badminton Women's Singles,0.0,0.0,0.0,0.24466338629777856
Job Kienhuis,NED,Swimming,"Swimming Men's 1,500 metres Freestyle",0.0,0.0,0.0,0.32343015432623784
Joeri Verlinden,NED,Swimming,Swimming Men's 100 metres Butterfly,0.0,0.0,0.0,0.32343015432623784
Kalle Coster,NED,Sailing,Sailing Men's Two Person Dinghy,0.0,0.0,0.0,0.31405914598808954
Kirsten Wild,NED,Cycling,Cycling Women's Omnium,0.0,0.0,0.0,0.39923259257683147
Lars Boom,NED,Cycling,"Cycling Men's Road Race, Individual",0.0,0.0,0.0,0.39923259257683147
Lars Boom,NED,Cycling,Cycling Men's Individual Time Trial,0.0,0.0,0.0,0.39923259257683147
Laura Smulders,NED,Cycling,Cycling Women's BMX,0.0,0.0,0.3969369905328473,0.0
Lennart Stekelenburg,NED,Swimming,Swimming Men's 100 metres Breaststroke,0.0,0.0,0.0,0.32343015432623784
Lennart Stekelenburg,NED,Swimming,Swimming Men's 200 metres Breaststroke,0.0,0.0,0.0,0.32343015432623784
Liesbeth Jansen,NED,Athletics,Athletics Women's Discus Throw,0.0,0.0,0.0,0.43103202920165273
Lieuwe Westra,NED,Cycling,"Cycling Men's Road Race, Individual",0.0,0.0,0.0,0.39923259257683147
Lieuwe Westra,NED,Cycling,Cycling Men's Individual Time Trial,0.0,0.0,0.0,0.39923259257683147
Lisa Westerhof,NED,Sailing,Sailing Women's Two Person Dinghy,0.0,0.31144216737127195,0.0,0.0
Lobke Berkhout,NED,Sailing,Sailing Women's Two Person Dinghy,0.0,0.38956178645686457,0.0,0.0
Loes Gunnewijk,NED,Cycling,"Cycling Women's Road Race, Individual",0.0,0.0,0.0,0.39923259257683147
Lornah Kiplagat,NED,Athletics,Athletics Women's Marathon,0.0,0.0,0.0,0.43103202920165273
Lucas Verbij,NED,Judo,Judo Men's Heavyweight,0.0,0.0,0.3319106777403963,0.0
Maaike Caelers,NED,Triathlon,Triathlon Women's Olympic Distance,0.0,0.0,0.43103202920165273,0.0
Magdalena Veldhuis,NED,Swimming,Swimming Women's 50 metres Freestyle,0.0,0.0,0.0,0.3187760988680349
Maikel Vleuten,NED,Equestrian,"Equestrian Mixed Jumping, Individual",0.0,0.0,0.0,0.43103202920165273
Marc Houtzager,NED,Equestrian,"Equestrian Mixed Jumping, Individual",0.0,0.0,0.0,0.37609773036681365
Marcelien Koning,NED,Sailing,Sailing Women's Three Person Keelboat,0.0,0.0,0.0,0.14101029915899319
Marhinde Verkerk,NED,Judo,Judo Women's Half-Heavyweight,0.0,0.0,0.3319106777403963,0.0
Marianne Vos,NED,Cycling,"Cycling Women's Road Race, Individual",0.32616252578487837,0.0,0.0,0.0
Marianne Vos,NED,Cycling,Cycling Women's Individual Time Trial,0.0,0.0,0.0,0.33253651253070954
Marit Bouwmeester,NED,Sailing,Sailing Women's One Person Dinghy,0.41709878322490335,0.0,0.0,0.0
Moniek Nijhuis,NED,Swimming,Swimming Women's 100 metres Breaststroke,0.0,0.0,0.0,0.32343015432623784
Monique Cornelissen,NED,Equestrian,"Equestrian Mixed Dressage, Team",0.0,0.0,0.0,0.21453940274567274
Monique Cornelissen,NED,Equestrian,"Equestrian Mixed Dressage, Individual",0.0,0.0,0.0,0.42712778829100967
Nadine Broersen,NED,Athletics,Athletics Women's Heptathlon,0.0,0.0,0.0,0.43103202920165273
Nicolaas Driebergen,NED,Swimming,Swimming Men's 100 metres Backstroke,0.0,0.0,0.0,0.3146902172487469
Nicolaas Driebergen,NED,Swimming,Swimming Men's 200 metres Backstroke,0.0,0.0,0.0,0.3146902172487469
Niki Terpstra,NED,Cycling,"Cycling Men's Road Race, Individual",0.0,0.0,0.0,0.33253651253070954
Patrick Meer,NED,Equestrian,"Equestrian Mixed Dressage, Individual",0.0,0.0,0.0,0.43103202920165273
Peter Hellenbrand,NED,Shooting,"Shooting Men's Air Rifle, 10 metres",0.0,0.0,0.43103202920165273,0.0
Peter Hellenbrand,NED,Shooting,"Shooting Men's Small-Bore Rifle, Three Positions, 50 metres",0.0,0.0,0.43103202920165273,0.0
Peter Hellenbrand,NED,Shooting,"Shooting Men's Small-Bore Rifle, Prone, 50 metres",0.0,0.0,0.43103202920165273,0.0
Petrus Postma,NED,Sailing,Sailing Men's One Person Heavyweight Dinghy,0.0,0.0,0.42303089747697953,0.0
Rachel Klamer,NED,Triathlon,Triathlon Women's Olympic Distance,0.0,0.0,0.43103202920165273,0.0
Ranomi Kromowidjojo,NED,Swimming,Swimming Women's 50 metres Freestyle,0.0,0.0,0.0,0.4082875329460014
Ranomi Kromowidjojo,NED,Swimming,Swimming Women's 100 metres Freestyle,0.0,0.0,0.0,0.4082875329460014
Raymon Biezen,NED,Cycling,Cycling Men's BMX,0.0,0.0,0.0,0.33253651253070954
Renee Groeneveld,NED,Sailing,Sailing Women's Three Person Keelboat,0.0,0.0,0.0,0.14101029915899319
Rick Ven,NED,Archery,Archery Men's Individual,0.0,0.0,0.0,0.43103202920165273
Robert Gesink,NED,Cycling,"Cycling Men's Road Race, Individual",0.0,0.0,0.0,0.33253651253070954
Robert Lathouwers,NED,Athletics,Athletics Men's 800 metres,0.0,0.0,0.0,0.37609773036681365
Robin Haase,NED,Tennis,Tennis Men's Singles,0.0,0.0,0.0,0.43103202920165273
Robin Haase,NED,Tennis,Tennis Men's Doubles,0.0,0.0,0.0,0.21551601460082637
Roeland Lievens,NED,Rowing,Rowing Men's Lightweight Coxless Fours,0.0,0.0,0.0,0.07418073000217315
Rudolphus Houts,NED,Cycling,"Cycling Men's Mountainbike, Cross-Country",0.0,0.0,0.0,0.33253651253070954
Rutger Schaardenburg,NED,Sailing,Sailing Men's One Person Dinghy,0.0,0.0,0.0,0.3924610425035026
Rutger Smith,NED,Athletics,Athletics Men's Shot Put,0.0,0.0,0.0,0.24466338629777856
Rutger Smith,NED,Athletics,Athletics Men's Discus Throw,0.0,0.0,0.0,0.24466338629777856
Sebastiaan Verschuren,NED,Swimming,Swimming Men's 100 metres Freestyle,0.0,0.0,0.0,0.32343015432623784
Sebastiaan Verschuren,NED,Swimming,Swimming Men's 200 metres Freestyle,0.0,0.0,0.0,0.32343015432623784
Sebastian Langeveld,NED,Cycling,"Cycling Men's Road Race, Individual",0.0,0.0,0.0,0.39923259257683147
Sharon Rouwendaal,NED,Swimming,Swimming Women's 100 metres Backstroke,0.0,0.0,0.0,0.32343015432623784
Sharon Rouwendaal,NED,Swimming,Swimming Women's 200 metres Backstroke,0.0,0.0,0.0,0.32343015432623784
Sven Coster,NED,Sailing,Sailing Men's Two Person Dinghy,0.0,0.0,0.0,0.31405914598808954
Teunis Mulder,NED,Cycling,Cycling Men's Keirin,0.0,0.0,0.0,0.18401561134062042
Theodora Grunsven,NED,Equestrian,"Equestrian Mixed Dressage, Team",0.0,0.0,0.0,0.0005980464979362483
Theodora Grunsven,NED,Equestrian,"Equestrian Mixed Dressage, Team",0.0,0.0,0.0,1.1514298440833636e-09
Theodora Grunsven,NED,Equestrian,"Equestrian Mixed Dressage, Team",0.0,0.0,0.0,0.018827192091197365
Theodora Grunsven,NED,Equestrian,"Equestrian Mixed Dressage, Team",0.0,0.0,0.0,0.10678194707275242
Theodora Grunsven,NED,Equestrian,"Equestrian Mixed Dressage, Individual",0.0,0.0,2.3212841402737677e-09,0.0
Tim Lips,NED,Equestrian,"Equestrian Mixed Three-Day Event, Individual",0.0,0.0,0.0,0.43103202920165273
Tim Lips,NED,Equestrian,"Equestrian Mixed Three-Day Event, Individual",0.0,0.0,0.0,0.18804886518340683
Tommy Mollet,NED,Taekwondo,Taekwondo Men's Welterweight,0.0,0.0,0.0,0.2853842753227308
Twan Gendt,NED,Cycling,Cycling Men's BMX,0.0,0.0,0.0,0.39923259257683147
Tycho Muda,NED,Rowing,Rowing Men's Lightweight Coxless Fours,0.0,0.0,0.0,0.07418073000217315
Vincent Muda,NED,Rowing,Rowing Men's Lightweight Coxless Fours,0.0,0.0,0.0,0.07418073000217315
Willy Kanis,NED,Cycling,Cycling Women's Sprint,0.0,0.0,0.0,0.33253651253070954
Willy Kanis,NED,Cycling,Cycling Women's Keirin,0.0,0.0,0.0,0.39923259257683147
Willy Kanis,NED,Cycling,Cycling Women's Team Sprint,0.0,0.0,0.0,0.19961629628841573
Yvonne Hijgenaar,NED,Cycling,Cycling Women's Team Sprint,0.0,0.0,0.0,0.19961629628841573
Pramila Rijal,NEP,Athletics,Athletics Women's 100 metres,0.0,0.0,0.0,0.43103202920165273
Prasiddha Shah,NEP,Swimming,Swimming Men's 50 metres Freestyle,0.0,0.0,0.0,0.3146902172487469
Shreya Dhital,NEP,Swimming,Swimming Women's 100 metres Freestyle,0.0,0.0,0.32343015432623784,0.0
Sneh Rana,NEP,Shooting,"Shooting Women's Air Rifle, 10 metres",0.0,0.0,0.0,0.43103202920165273
Tilak Tharu,NEP,Athletics,Athletics Men's 100 metres,0.0,0.0,0.0,0.43103202920165273
Amaechi Morton,NGR,Athletics,Athletics Men's 400 metres Hurdles,0.0,0.0,0.0,0.43103202920165273
Amarachi Obiajunwa,NGR,Wrestling,"Wrestling Women's Heavyweight, Freestyle",0.0,0.0,0.0,0.288911482498041
Andrew Dick,NGR,Wrestling,"Wrestling Men's Light-Heavyweight, Freestyle",0.0,0.0,0.3117658536337936,0.0
Blessing (-ighoteguonor),NGR,Athletics,Athletics Women's 100 metres,0.0,0.0,0.0,0.43103202920165273
Blessing (-ighoteguonor),NGR,Athletics,Athletics Women's Long Jump,0.0,0.0,0.0,0.37609773036681365
Blessing Oborududu,NGR,Wrestling,"Wrestling Women's Middleweight, Freestyle",0.0,0.0,0.3117658536337936,0.0
Chika Chukwumerije,NGR,Taekwondo,Taekwondo Men's Heavyweight,0.0,0.2135974550579301,0.0,0.0
Christy Udoh,NGR,Athletics,Athletics Women's 200 metres,0.0,0.0,0.0,0.43103202920165273
Edith Ogoke,NGR,Boxing,Boxing Women's Middleweight,0.0,0.0,0.0,0.20732393359127624
Eyawomano Amata,NGR,Athletics,Athletics Women's High Jump,0.0,0.0,0.0,0.37609773036681365
Felix Ekpo,NGR,Weightlifting,Weightlifting Men's Middleweight,0.0,0.0,0.0,0.29949897599859965
Gloria Asumnu,NGR,Athletics,Athletics Women's 100 metres,0.0,0.0,0.0,0.43103202920165273
Gloria Asumnu,NGR,Athletics,Athletics Women's 200 metres,0.0,0.0,0.0,0.43103202920165273
Isah Mohammad,NGR,Taekwondo,Taekwondo Men's Featherweight,0.0,0.0,0.0,0.2647204392306801
Jonathan Akinyemi,NGR,Canoeing,"Canoeing Men's Kayak Singles, Slalom",0.0,0.0,0.0,0.41280651273068997
Joseph Metu,NGR,Athletics,Athletics Men's 100 metres,0.0,0.0,0.0,0.37609773036681365
Lukmon Lawal,NGR,Boxing,Boxing Men's Light-Heavyweight,0.0,0.0,0.0,0.20732393359127624
Mariam Usman,NGR,Weightlifting,Weightlifting Women's Super-Heavyweight,0.0,0.0,0.0,0.29949897599859965
Moriam Adigun,NGR,Athletics,Athletics Women's 100 metres Hurdles,0.0,0.0,0.0,0.43103202920165273
Muideen Akanji,NGR,Boxing,Boxing Men's Middleweight,0.0,0.0,0.0,0.20732393359127624
Muizat Alademerin,NGR,Athletics,Athletics Women's 400 metres Hurdles,0.0,0.0,0.0,0.43103202920165273
Noah Akwu,NGR,Athletics,Athletics Men's 200 metres,0.0,0.0,0.0,0.43103202920165273
Offiong Edem,NGR,Table Tennis,Table Tennis Women's Singles,0.0,0.0,0.0,0.43103202920165273
Ogho-Ogene Egwero,NGR,Athletics,Athletics Men's 100 metres,0.0,0.0,0.0,0.43103202920165273
Oludamola Osayomi,NGR,Athletics,Athletics Women's 100 metres,0.0,0.0,0.0,0.37609773036681365
Olufunke (-irabor),NGR,Table Tennis,Table Tennis Women's Singles,0.0,0.0,0.0,0.0006076485030925537
Omolara Omotosho,NGR,Athletics,Athletics Women's 400 metres,0.0,0.0,0.0,0.43103202920165273
Peter Emelieze,NGR,Athletics,Athletics Men's 100 metres,0.0,0.0,0.0,0.43103202920165273
Quadri Aruna,NGR,Table Tennis,Table Tennis Men's Singles,0.0,0.0,0.0,0.43103202920165273
Regina Grause,NGR,Athletics,Athletics Women's 400 metres,0.0,0.0,0.0,0.43103202920165273
Segun Toriola,NGR,Table Tennis,Table Tennis Men's Singles,0.0,0.0,0.0,0.0006076485030925537
Selim Nurudeen,NGR,Athletics,Athletics Men's 110 metres Hurdles,0.0,0.0,0.0,0.37609773036681365
Sinivie Boltic,NGR,Wrestling,"Wrestling Men's Heavyweight, Freestyle",0.0,0.0,0.3117658536337936,0.0
Stanley Gbagbeke,NGR,Athletics,Athletics Men's Long Jump,0.0,0.0,0.0,0.43103202920165273
Tosin Oke,NGR,Athletics,Athletics Men's Triple Jump,0.0,0.0,0.0,0.43103202920165273
Uhunoma Osazuwa,NGR,Athletics,Athletics Women's Heptathlon,0.0,0.0,0.0,0.43103202920165273
Hamadou Issaka,NIG,Rowing,Rowing Men's Single Sculls,0.0,0.0,0.0,0.2967229200086926
Moustapha Hima,NIG,Boxing,Boxing Men's Welterweight,0.0,0.0,0.0,0.20732393359127624
Nafissa Souleymane,NIG,Athletics,Athletics Women's 100 metres,0.0,0.0,0.43103202920165273,0.0
Nafissatou Adamou,NIG,Swimming,Swimming Women's 50 metres Freestyle,0.0,0.0,0.0,0.32343015432623784
Rabiou Gao,NIG,Athletics,"Athletics Men's 1,500 metres",0.0,0.0,0.43103202920165273,0.0
Zakari Gourouza,NIG,Judo,Judo Men's Extra-Lightweight,0.0,0.0,0.0,0.3319106777403963
Alexander Kristoff,NOR,Cycling,"Cycling Men's Road Race, Individual",0.3969369905328473,0.0,0.0,0.0
Amund Gismervik,NOR,Diving,Diving Men's Platform,0.0,0.0,0.0,0.43103202920165273
Andreas Thorkildsen,NOR,Athletics,Athletics Men's Javelin Throw,0.0,0.24466338629777856,0.0,0.0
Are Hansen,NOR,Shooting,"Shooting Men's Air Rifle, 10 metres",0.0,0.0,0.0,0.37609773036681365
Are Hansen,NOR,Shooting,"Shooting Men's Small-Bore Rifle, Three Positions, 50 metres",0.0,0.0,0.0,0.21551601460082637
Bartosz Piasecki,NOR,Fencing,"Fencing Men's epee, Individual",0.0,0.0,0.0,0.42712778829100967
Brd Nesteng,NOR,Archery,Archery Men's Individual,0.0,0.0,0.0,0.0564815762735921
Edvald Hagen,NOR,Cycling,"Cycling Men's Road Race, Individual",0.0,0.0,0.0,0.33253651253070954
Edvald Hagen,NOR,Cycling,Cycling Men's Individual Time Trial,0.0,0.0,0.39923259257683147,0.0
Eirik Larsen,NOR,Canoeing,"Canoeing Men's Kayak Singles, 1,000 metres",0.24955276240605567,0.0,0.0,0.0
Eivind Henriksen,NOR,Athletics,Athletics Men's Hammer Throw,0.0,0.0,0.43103202920165273,0.0
Eivind Melleby,NOR,Sailing,Sailing Men's Two Person Keelboat,0.0,0.0,0.0,0.42303089747697953
Emilie Moberg,NOR,Cycling,"Cycling Women's Road Race, Individual",0.0,0.0,0.39923259257683147,0.0
Erik Tysse,NOR,Athletics,Athletics Men's 20 kilometres Walk,0.0,0.0,0.0,0.37609773036681365
Ezinne Okparaebo,NOR,Athletics,Athletics Women's 100 metres,0.0,0.0,0.0,0.37609773036681365
Ezinne Okparaebo,NOR,Athletics,Athletics Women's 200 metres,0.0,0.0,0.43103202920165273,0.0
Gunn Dahle-flesj,NOR,Cycling,"Cycling Women's Mountainbike, Cross-Country",8.31785834315837e-05,0.0,0.0,0.0
Henrik Ingebrigtsen,NOR,Athletics,"Athletics Men's 1,500 metres",0.0,0.0,0.43103202920165273,0.0
Ida Marcussen,NOR,Athletics,Athletics Women's Heptathlon,0.0,0.0,0.0,0.37609773036681365
Ingvild Snildal,NOR,Swimming,Swimming Women's 100 metres Butterfly,0.0,0.0,0.0,0.3146902172487469
Ingvild Snildal,NOR,Swimming,Swimming Women's 200 metres Butterfly,0.0,0.0,0.0,0.3146902172487469
Jannicke Stlstrm,NOR,Sailing,Sailing Women's Windsurfer,0.0,0.0,0.0,0.31405914598808954
Jaysuma Ndure,NOR,Athletics,Athletics Men's 100 metres,0.0,0.0,0.0,0.24466338629777856
Jaysuma Ndure,NOR,Athletics,Athletics Men's 200 metres,0.0,0.0,0.0,0.24466338629777856
Karoline Grvdal,NOR,Athletics,"Athletics Women's 5,000 metres",0.0,0.0,0.43103202920165273,0.0
Kristian Ruth,NOR,Sailing,Sailing Men's One Person Dinghy,0.0,0.0,0.0,0.3924610425035026
Lars Nordhaug,NOR,Cycling,"Cycling Men's Road Race, Individual",0.0,0.0,0.0,0.33253651253070954
Lavrans Solli,NOR,Swimming,Swimming Men's 100 metres Backstroke,0.0,0.0,0.0,0.32343015432623784
Malin Westerheim,NOR,Shooting,"Shooting Women's Air Rifle, 10 metres",0.0,0.0,0.0,0.43103202920165273
Malin Westerheim,NOR,Shooting,"Shooting Women's Small-Bore Rifle, Three Positions, 50 metres",0.0,0.0,0.0,0.43103202920165273
Marthe Eide,NOR,Sailing,Sailing Women's One Person Dinghy,0.0,0.0,0.0,0.42303089747697953
Mira Falch-),NOR,Canoeing,"Canoeing Women's Kayak Singles, 500 metres",0.0,0.0,0.41280651273068997,0.0
Odd Brekne,NOR,Shooting,"Shooting Men's Small-Bore Rifle, Prone, 50 metres",0.0,0.0,0.0,0.43103202920165273
Olaf Tufte,NOR,Rowing,Rowing Men's Single Sculls,0.29803331083768153,0.0,0.0,0.0
Ole Bakken,NOR,Shooting,"Shooting Men's Air Rifle, 10 metres",0.0,0.0,0.0,0.43103202920165273
Ole Bakken,NOR,Shooting,"Shooting Men's Small-Bore Rifle, Prone, 50 metres",0.0,0.0,0.0,0.43103202920165273
Ole-Kristian Bryhn,NOR,Shooting,"Shooting Men's Small-Bore Rifle, Three Positions, 50 metres",0.0,0.0,0.0,0.21551601460082637
Petter Pedersen,NOR,Sailing,Sailing Men's Two Person Keelboat,0.0,0.0,0.0,0.42303089747697953
Sara Kvrn,NOR,Badminton,Badminton Women's Singles,0.0,0.0,0.0,0.43103202920165273
Sara Nordenstam,NOR,Swimming,Swimming Women's 200 metres Breaststroke,0.0,0.0,0.0,0.3146902172487469
Sara Nordenstam,NOR,Swimming,Swimming Women's 400 metres Individual Medley,0.0,0.0,0.0,0.3146902172487469
Sebastian Wang-hansen,NOR,Sailing,Sailing Men's Windsurfer,0.0,0.0,0.0,0.42303089747697953
Siril Helljesen,NOR,Equestrian,"Equestrian Mixed Dressage, Individual",0.0,0.0,0.0,0.43103202920165273
Stig Berge,NOR,Wrestling,"Wrestling Men's Lightweight, Greco-Roman",0.0,0.0,0.0,0.288911482498041
Tonje Angelsen,NOR,Athletics,Athletics Women's High Jump,0.0,0.0,0.43103202920165273,0.0
Tore Brovold,NOR,Shooting,Shooting Men's Skeet,0.0,0.0,0.0,0.37609773036681365
Trond Nymark,NOR,Athletics,Athletics Men's 50 kilometres Walk,0.0,0.0,0.0,0.24466338629777856
Urige Buta,NOR,Athletics,Athletics Men's Marathon,0.0,0.0,0.43103202920165273,0.0
Vegard Laengen,NOR,Cycling,"Cycling Men's Road Race, Individual",0.0,0.0,0.39923259257683147,0.0
Itte Detenamo,NRU,Weightlifting,Weightlifting Men's Super-Heavyweight,0.0,0.0,0.0,0.29708897777791177
Sled Dowabobo,NRU,Judo,Judo Men's Lightweight,0.0,0.0,0.0,0.3319106777403963
Alexander Drysdale,NZL,Rowing,Rowing Men's Single Sculls,0.3104772766922591,0.0,0.0,0.0
Alexis Pritchard,NZL,Boxing,Boxing Women's Lightweight,0.0,0.0,0.0,0.20732393359127624
Andrea Hewitt,NZL,Triathlon,Triathlon Women's Olympic Distance,0.0,0.0,0.0,0.37609773036681365
Andrew Murdoch,NZL,Sailing,Sailing Men's One Person Dinghy,0.0,0.0,0.0,0.3924610425035026
Andrew Nicholson,NZL,Equestrian,"Equestrian Mixed Three-Day Event, Individual",0.0,0.0,0.0,0.37609773036681365
Andrew Nicholson,NZL,Equestrian,"Equestrian Mixed Three-Day Event, Individual",0.0,0.0,0.0,0.21551601460082637
Andrew Nicholson,NZL,Equestrian,"Equestrian Mixed Three-Day Event, Individual",0.0,0.0,0.0,7.737613800912559e-10
Andrew Nicholson,NZL,Equestrian,"Equestrian Mixed Three-Day Event, Individual",0.0,0.0,0.0,0.014120394068398025
Benjamin Fouhy,NZL,Canoeing,"Canoeing Men's Kayak Singles, 1,000 metres",0.0,0.0,0.0,0.253680312621711
Bevan Docherty,NZL,Triathlon,Triathlon Men's Olympic Distance,0.0,0.0,0.0,0.24466338629777856
Blair Tuke,NZL,Sailing,Sailing Men's Skiff,0.0,0.0,0.41709878322490335,0.0
Brent Newdick,NZL,Athletics,Athletics Men's Decathlon,0.0,0.0,0.0,0.43103202920165273
Caroline Powell,NZL,Equestrian,"Equestrian Mixed Three-Day Event, Individual",0.0,0.0,0.0,0.18804886518340683
Daniel Bell,NZL,Swimming,Swimming Men's 100 metres Backstroke,0.0,0.0,0.0,0.32343015432623784
Daniel Bell,NZL,Swimming,Swimming Men's 100 metres Butterfly,0.0,0.0,0.0,0.32343015432623784
Daniel Slater,NZL,Sailing,Sailing Men's One Person Heavyweight Dinghy,0.0,0.0,0.0,0.42303089747697953
Darryl Fitzgerald,NZL,Canoeing,"Canoeing Men's Kayak Doubles, 1,000 metres",0.0,0.0,0.0,0.20640325636534498
Edward Dawkins,NZL,Cycling,Cycling Men's Sprint,0.0,0.0,0.0,0.39923259257683147
Edward Dawkins,NZL,Cycling,Cycling Men's Team Sprint,0.0,0.0,0.0,0.13307753085894383
Emma Twigg,NZL,Rowing,Rowing Women's Single Sculls,0.0,0.0,0.0,0.2970750108897075
Erin Taylor,NZL,Canoeing,"Canoeing Women's Kayak Doubles, 500 metres",0.0,0.0,0.0,0.20640325636534498
Ethan Mitchell,NZL,Cycling,Cycling Men's Team Sprint,0.0,0.0,0.0,0.13307753085894383
Gareth Kean,NZL,Swimming,Swimming Men's 100 metres Backstroke,0.0,0.0,0.0,0.32343015432623784
Gareth Kean,NZL,Swimming,Swimming Men's 200 metres Backstroke,0.0,0.0,0.0,0.32343015432623784
Glenn Snyders,NZL,Swimming,Swimming Men's 100 metres Breaststroke,0.0,0.0,0.0,0.3146902172487469
Glenn Snyders,NZL,Swimming,Swimming Men's 200 metres Breaststroke,0.0,0.0,0.0,0.3146902172487469
Gregory Henderson,NZL,Cycling,"Cycling Men's Road Race, Individual",0.0,0.0,0.0,0.39923259257683147
Hamish Pepper,NZL,Sailing,Sailing Men's Two Person Keelboat,0.0,0.0,0.0,0.3924610425035026
Hans Bauer,NZL,Cycling,"Cycling Men's Road Race, Individual",0.0,0.0,0.0,0.39923259257683147
Hans Bauer,NZL,Cycling,Cycling Men's Individual Time Trial,0.0,0.0,0.0,0.39923259257683147
Hayley Palmer,NZL,Swimming,Swimming Women's 50 metres Freestyle,0.0,0.0,0.0,0.32343015432623784
