NOC,Sport,Event,Division,1992,1996,2000,2004,2008,2012,2016,2020,2024
SYR,Athletics,Athletics Men's High Jump,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,
SYR,Athletics,Athletics Men's Marathon,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
SYR,Athletics,Athletics Men's Triple Jump,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,
SYR,Athletics,Athletics Women's 100 metres Hurdles,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,
SYR,Athletics,Athletics Women's 400 metres Hurdles,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,
SYR,Athletics,"Athletics Women's 5,000 metres",1,,0.0,0.0,1.0,0.0,0.0,0.0,,
SYR,Athletics,Athletics Women's Heptathlon,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
SYR,Athletics,Men's High Jump,1,,,,,,,,0.0,0.0
SYR,Athletics,Women's 100m,1,,,,,,,,0.0,1.0
SYR,Boxing,Boxing Men's Bantamweight,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,
SYR,Boxing,Boxing Men's Flyweight,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,
SYR,Boxing,Boxing Men's Heavyweight,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,
SYR,Boxing,Boxing Men's Light-Heavyweight,1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,,
SYR,Boxing,Boxing Men's Light-Middleweight,1,0.0,0.0,1.0,,,,,,
SYR,Cycling,"Cycling Men's Road Race, Individual",1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,
SYR,Equestrian,"Equestrian Mixed Jumping, Individual",1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,
SYR,Equestrian,Jumping Individual,1,,,,,,,,0.0,1.0
SYR,Gymnastics,Men,1,,,,,,,,0.0,1.0
SYR,Gymnastics,Men's Floor Exercise,1,,,,,,,,0.0,1.0
SYR,Gymnastics,Men's Horizontal Bar,1,,,,,,,,0.0,1.0
SYR,Gymnastics,Men's Parallel Bars,1,,,,,,,,0.0,1.0
SYR,Gymnastics,Men's Vault,1,,,,,,,,0.0,1.0
SYR,Judo,Judo Men's Half-Heavyweight,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,
SYR,Judo,Judo Men's Lightweight,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,
SYR,Judo,Men -73 kg,1,,,,,,,,0.0,1.0
SYR,Shooting,Shooting Men's Skeet,1,,0.0,0.0,1.0,0.0,0.0,0.0,,
SYR,Shooting,"Shooting Men's Small-Bore Rifle, Prone, 50 metres",1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,
SYR,Shooting,Shooting Mixed Skeet,1,0.0,,,,,,,,
SYR,Shooting,"Shooting Women's Air Rifle, 10 metres",1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,
SYR,Swimming,Men's 200m Butterfly,1,,,,,,,,0.0,0.0
SYR,Swimming,Men's 200m Freestyle,1,,,,,,,,0.0,1.0
SYR,Swimming,"Swimming Men's 1,500 metres Freestyle",1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
SYR,Swimming,Swimming Men's 10 kilometres Open Water,1,,,,,0.0,0.0,0.0,,
SYR,Swimming,Swimming Men's 100 metres Backstroke,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,
SYR,Swimming,Swimming Men's 100 metres Breaststroke,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,
SYR,Swimming,Swimming Men's 200 metres Butterfly,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,
SYR,Swimming,Swimming Men's 400 metres Freestyle,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
SYR,Swimming,Swimming Men's 50 metres Freestyle,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,
SYR,Swimming,Swimming Women's 100 metres Freestyle,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,
SYR,Swimming,Swimming Women's 200 metres Freestyle,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,
SYR,Swimming,Swimming Women's 50 metres Freestyle,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,
SYR,Table Tennis,Table Tennis Women's Singles,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,
SYR,Table Tennis,Women's Singles,1,,,,,,,,0.0,0.0
SYR,Triathlon,Men's Individual,1,,,,,,,,0.0,0.0
SYR,Triathlon,Triathlon Men's Olympic Distance,1,,,0.0,0.0,1.0,0.0,0.0,,
SYR,Weightlifting,Men's +102kg,1,,,,,,,,,0.0
SYR,Weightlifting,Men's +109kg,1,,,,,,,,0.0,
SYR,Weightlifting,Weightlifting Men's Heavyweight,1,,,0.0,0.0,1.0,0.0,0.0,,
SYR,Weightlifting,Weightlifting Men's Lightweight,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,
SYR,Weightlifting,Weightlifting Men's Super-Heavyweight,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,
SYR,Weightlifting,Weightlifting Women's Heavyweight,1,,,0.0,0.0,0.0,1.0,0.0,,
SYR,Wrestling,"Wrestling Men's Flyweight, Greco-Roman",1,0.0,0.0,,,,,,,
SYR,Wrestling,"Wrestling Men's Light-Flyweight, Greco-Roman",1,0.0,0.0,,,,,,,
SYR,Wrestling,"Wrestling Men's Lightweight, Freestyle",1,0.0,0.0,0.0,0.0,0.0,0.0,,,
TAN,Athletics,"Athletics Men's 10,000 metres",1,0.0,1.0,0.0,2.0,2.0,0.0,0.0,,
TAN,Athletics,"Athletics Men's 5,000 metres",1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,
TAN,Athletics,Athletics Men's 800 metres,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,
TAN,Athletics,Athletics Men's Marathon,1,0.0,3.0,3.0,2.0,1.0,1.0,3.0,,
TAN,Athletics,"Athletics Women's 10,000 metres",1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,
TAN,Athletics,"Athletics Women's 5,000 metres",1,,0.0,0.0,1.0,1.0,0.0,0.0,,
TAN,Athletics,Athletics Women's 800 metres,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,
TAN,Athletics,Athletics Women's Marathon,1,0.0,0.0,0.0,1.0,0.0,0.0,1.0,,
TAN,Athletics,Men's Marathon,1,,,,,,,,0.0,0.0
TAN,Athletics,Women's Marathon,1,,,,,,,,0.0,2.0
TAN,Boxing,Boxing Men's Flyweight,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
TAN,Boxing,Boxing Men's Light-Heavyweight,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
TAN,Boxing,Boxing Men's Light-Middleweight,1,0.0,0.0,0.0,,,,,,
TAN,Boxing,Boxing Men's Light-Welterweight,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,
TAN,Boxing,Boxing Men's Lightweight,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
TAN,Boxing,Boxing Men's Middleweight,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
TAN,Boxing,Boxing Men's Welterweight,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,,
TAN,Judo,Judo Men's Lightweight,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,
TAN,Judo,Men -73 kg,1,,,,,,,,0.0,1.0
TAN,Swimming,Men's 100m Freestyle,1,,,,,,,,0.0,1.0
TAN,Swimming,Swimming Men's 100 metres Freestyle,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,
TAN,Swimming,Swimming Men's 50 metres Freestyle,1,0.0,0.0,0.0,0.0,1.0,0.0,1.0,,
TAN,Swimming,Swimming Women's 100 metres Freestyle,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,
TAN,Swimming,Swimming Women's 50 metres Freestyle,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,
TAN,Swimming,Women's 50m Freestyle,1,,,,,,,,0.0,1.0
TCH,Archery,Archery Men's Individual,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
TCH,Athletics,Athletics Men's 110 metres Hurdles,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
TCH,Athletics,Athletics Men's 20 kilometres Walk,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
TCH,Athletics,Athletics Men's 400 metres Hurdles,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
TCH,Athletics,Athletics Men's 50 kilometres Walk,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
TCH,Athletics,Athletics Men's Decathlon,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
TCH,Athletics,Athletics Men's Discus Throw,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
TCH,Athletics,Athletics Men's Hammer Throw,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
TCH,Athletics,Athletics Men's Javelin Throw,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
TCH,Athletics,Athletics Men's Long Jump,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
TCH,Athletics,Athletics Men's Marathon,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
TCH,Athletics,Athletics Men's Triple Jump,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
TCH,Athletics,Athletics Women's Discus Throw,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
TCH,Athletics,Athletics Women's High Jump,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
TCH,Athletics,Athletics Women's Marathon,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
TCH,Badminton,Badminton Men's Singles,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
TCH,Badminton,Badminton Women's Singles,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
TCH,Basketball,Basketball Women's Basketball,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
TCH,Boxing,Boxing Men's Flyweight,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
TCH,Boxing,Boxing Men's Heavyweight,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
TCH,Boxing,Boxing Men's Middleweight,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
TCH,Boxing,Boxing Men's Super-Heavyweight,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
TCH,Canoeing,"Canoeing Men's Canadian Doubles, 500 metres",2,0.0,0.0,0.0,0.0,0.0,,,,
TCH,Canoeing,"Canoeing Men's Canadian Doubles, Slalom",2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
TCH,Canoeing,"Canoeing Men's Canadian Singles, 1,000 metres",1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
TCH,Canoeing,"Canoeing Men's Canadian Singles, 500 metres",1,0.0,0.0,0.0,0.0,0.0,,,,
TCH,Canoeing,"Canoeing Men's Canadian Singles, Slalom",1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
TCH,Canoeing,"Canoeing Men's Kayak Doubles, 1,000 metres",2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
TCH,Canoeing,"Canoeing Men's Kayak Doubles, 500 metres",2,0.0,0.0,0.0,0.0,0.0,,,,
TCH,Canoeing,"Canoeing Men's Kayak Fours, 1,000 metres",4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
TCH,Canoeing,"Canoeing Men's Kayak Singles, 1,000 metres",1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
TCH,Canoeing,"Canoeing Men's Kayak Singles, 500 metres",1,0.0,0.0,0.0,0.0,0.0,,,,
TCH,Canoeing,"Canoeing Men's Kayak Singles, Slalom",1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
TCH,Canoeing,"Canoeing Women's Kayak Doubles, 500 metres",2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
TCH,Canoeing,"Canoeing Women's Kayak Fours, 500 metres",4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
TCH,Canoeing,"Canoeing Women's Kayak Singles, Slalom",1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
TCH,Cycling,Cycling Men's 100 kilometres Team Time Trial,4,0.0,,,,,,,,
TCH,Cycling,"Cycling Men's Individual Pursuit, 4,000 metres",1,0.0,0.0,0.0,0.0,0.0,,,,
TCH,Cycling,Cycling Men's Points Race,1,0.0,0.0,0.0,0.0,0.0,,,,
TCH,Cycling,"Cycling Men's Road Race, Individual",1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
TCH,Cycling,Cycling Men's Sprint,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
TCH,Cycling,"Cycling Men's Team Pursuit, 4,000 metres",4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
TCH,Diving,Diving Women's Springboard,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
TCH,Equestrian,"Equestrian Mixed Jumping, Individual",1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
TCH,Fencing,"Fencing Men's epee, Individual",1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
TCH,Fencing,"Fencing Men's epee, Team",5,0.0,0.0,0.0,0.0,0.0,,0.0,,
TCH,Gymnastics,Gymnastics Men's Floor Exercise,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
TCH,Gymnastics,Gymnastics Men's Horizontal Bar,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
TCH,Gymnastics,Gymnastics Men's Horse Vault,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
TCH,Gymnastics,Gymnastics Men's Individual All-Around,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
TCH,Gymnastics,Gymnastics Men's Parallel Bars,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
TCH,Gymnastics,Gymnastics Men's Pommelled Horse,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
TCH,Gymnastics,Gymnastics Men's Rings,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
TCH,Gymnastics,Gymnastics Women's Balance Beam,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
TCH,Gymnastics,Gymnastics Women's Floor Exercise,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
TCH,Gymnastics,Gymnastics Women's Horse Vault,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
TCH,Gymnastics,Gymnastics Women's Individual,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
TCH,Gymnastics,Gymnastics Women's Individual All-Around,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
TCH,Gymnastics,Gymnastics Women's Uneven Bars,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
TCH,Handball,Handball Men's Handball,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
TCH,Judo,Judo Men's Extra-Lightweight,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
TCH,Judo,Judo Men's Half-Heavyweight,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
TCH,Judo,Judo Men's Half-Lightweight,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
TCH,Judo,Judo Men's Lightweight,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
TCH,Judo,Judo Women's Half-Middleweight,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
TCH,Modern Pentathlon,Modern Pentathlon Men's Individual,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
TCH,Modern Pentathlon,Modern Pentathlon Men's Team,3,0.0,,,,,,,,
TCH,Rowing,Rowing Men's Coxed Eights,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
TCH,Rowing,Rowing Men's Coxed Fours,5,0.0,,,,,,,,
TCH,Rowing,Rowing Men's Coxed Pairs,1,0.0,,,,,,,,
TCH,Rowing,Rowing Men's Single Sculls,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
TCH,Rowing,Rowing Women's Coxed Eights,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
TCH,Rowing,Rowing Women's Quadruple Sculls,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
TCH,Sailing,Sailing Men's Windsurfer,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
TCH,Sailing,Sailing Women's Two Person Dinghy,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
TCH,Shooting,"Shooting Men's Air Pistol, 10 metres",1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
TCH,Shooting,"Shooting Men's Air Rifle, 10 metres",1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
TCH,Shooting,"Shooting Men's Free Pistol, 50 metres",1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
TCH,Shooting,"Shooting Men's Rapid-Fire Pistol, 25 metres",1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
TCH,Shooting,"Shooting Men's Running Target, 10 metres",1,0.0,0.0,0.0,0.0,,,,,
TCH,Shooting,"Shooting Men's Small-Bore Rifle, Prone, 50 metres",1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
TCH,Shooting,"Shooting Men's Small-Bore Rifle, Three Positions, 50 metres",2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
TCH,Shooting,Shooting Mixed Skeet,1,0.0,,,,,,,,
TCH,Shooting,Shooting Mixed Trap,1,0.0,,,,,,,,
TCH,Shooting,"Shooting Women's Air Pistol, 10 metres",1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
TCH,Shooting,"Shooting Women's Air Rifle, 10 metres",1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
TCH,Shooting,"Shooting Women's Small-Bore Rifle, Three Positions, 50 metres",2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
TCH,Shooting,"Shooting Women's Sporting Pistol, 25 metres",1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
TCH,Swimming,Swimming Men's 100 metres Backstroke,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
TCH,Swimming,Swimming Men's 100 metres Breaststroke,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
TCH,Swimming,Swimming Men's 200 metres Backstroke,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
TCH,Swimming,Swimming Men's 200 metres Breaststroke,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
TCH,Swimming,Swimming Women's 100 metres Backstroke,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
TCH,Swimming,Swimming Women's 100 metres Breaststroke,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
TCH,Swimming,Swimming Women's 100 metres Butterfly,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
TCH,Swimming,Swimming Women's 100 metres Freestyle,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
TCH,Swimming,Swimming Women's 200 metres Backstroke,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
TCH,Swimming,Swimming Women's 200 metres Individual Medley,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
TCH,Swimming,Swimming Women's 400 metres Freestyle,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
TCH,Swimming,Swimming Women's 400 metres Individual Medley,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
TCH,Swimming,Swimming Women's 50 metres Freestyle,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
TCH,Swimming,Swimming Women's 800 metres Freestyle,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
TCH,Synchronized Swimming,Synchronized Swimming Women's Solo,1,0.0,,,,,,,,
TCH,Table Tennis,Table Tennis Men's Singles,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
TCH,Table Tennis,Table Tennis Women's Doubles,2,0.0,0.0,0.0,0.0,,,,,
TCH,Table Tennis,Table Tennis Women's Singles,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
TCH,Tennis,Tennis Men's Singles,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
TCH,Tennis,Tennis Women's Doubles,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
TCH,Tennis,Tennis Women's Singles,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
TCH,Water Polo,Water Polo Men's Water Polo,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
TCH,Weightlifting,Weightlifting Men's Heavyweight I,1,0.0,0.0,,,,,,,
TCH,Weightlifting,Weightlifting Men's Heavyweight II,1,0.0,0.0,,,,,,,
TCH,Weightlifting,Weightlifting Men's Light-Heavyweight,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
TCH,Weightlifting,Weightlifting Men's Super-Heavyweight,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
TCH,Wrestling,"Wrestling Men's Featherweight, Greco-Roman",1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
TCH,Wrestling,"Wrestling Men's Light-Heavyweight, Freestyle",1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
TCH,Wrestling,"Wrestling Men's Middleweight, Freestyle",1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
TCH,Wrestling,"Wrestling Men's Middleweight, Greco-Roman",1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
TCH,Wrestling,"Wrestling Men's Super-Heavyweight, Freestyle",1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
TCH,Wrestling,"Wrestling Men's Welterweight, Freestyle",1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
TCH,Wrestling,"Wrestling Men's Welterweight, Greco-Roman",1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
TGA,Archery,Archery Men's Individual,1,0.0,0.0,0.0,1.0,0.0,0.0,1.0,,
TGA,Archery,Archery Women's Individual,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,
TGA,Athletics,Athletics Men's 100 metres,1,0.0,0.0,0.0,1.0,1.0,1.0,1.0,,
TGA,Athletics,Athletics Men's 200 metres,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
TGA,Athletics,Athletics Men's 400 metres Hurdles,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
TGA,Athletics,Athletics Men's Decathlon,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
TGA,Athletics,Athletics Women's 100 metres,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,
TGA,Athletics,Athletics Women's 100 metres Hurdles,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,
TGA,Athletics,Athletics Women's Long Jump,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,
TGA,Athletics,Athletics Women's Shot Put,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,
TGA,Athletics,Men's 100m,1,,,,,,,,0.0,1.0
TGA,Boxing,Boxing Men's Super-Heavyweight,1,0.0,1.0,0.0,1.0,0.0,0.0,0.0,,
TGA,Boxing,Boxing Men's Welterweight,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,
TGA,Boxing,Women's 60kg,1,,,,,,,,,0.0
TGA,Judo,Judo Men's Lightweight,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,
TGA,Swimming,Men's 100m Backstroke,1,,,,,,,,0.0,1.0
TGA,Swimming,Men's 100m Breaststroke,1,,,,,,,,0.0,0.0
TGA,Swimming,Swimming Men's 100 metres Breaststroke,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,
TGA,Swimming,Swimming Women's 50 metres Freestyle,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,
TGA,Swimming,Women's 50m Freestyle,1,,,,,,,,0.0,0.0
TGA,Taekwondo,Men +80kg,1,,,,,,,,0.0,0.0
TGA,Taekwondo,Taekwondo Men's Heavyweight,1,,,0.0,0.0,0.0,0.0,1.0,,
TGA,Taekwondo,Women -67kg,1,,,,,,,,0.0,0.0
TGA,Weightlifting,Weightlifting Men's Heavyweight,1,,,0.0,0.0,0.0,0.0,0.0,,
TGA,Weightlifting,Weightlifting Men's Middle-Heavyweight,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,
TGA,Weightlifting,Weightlifting Men's Middleweight,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
TGA,Weightlifting,Weightlifting Men's Super-Heavyweight,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,
TGA,Weightlifting,Women's +87kg,1,,,,,,,,0.0,
THA,Archery,Archery Men's Individual,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,
THA,Athletics,Athletics Men's 100 metres,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
THA,Athletics,Athletics Men's 200 metres,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
THA,Athletics,Athletics Men's 4 x 100 metres Relay,4,0.0,4.0,3.0,0.0,3.0,0.0,0.0,,
THA,Athletics,Athletics Men's 4 x 400 metres Relay,4,0.0,0.0,4.0,0.0,0.0,0.0,0.0,,
THA,Athletics,Athletics Men's 400 metres,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
THA,Athletics,Athletics Men's 400 metres Hurdles,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
THA,Athletics,Athletics Men's Long Jump,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,
THA,Athletics,Athletics Men's Marathon,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,
THA,Athletics,Athletics Women's 100 metres,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,
THA,Athletics,Athletics Women's 100 metres Hurdles,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,
THA,Athletics,Athletics Women's 200 metres,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
THA,Athletics,Athletics Women's 4 x 100 metres Relay,4,0.0,4.0,4.0,0.0,3.0,0.0,0.0,,
THA,Athletics,Athletics Women's 4 x 400 metres Relay,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
THA,Athletics,Athletics Women's 400 metres,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
THA,Athletics,Athletics Women's 400 metres Hurdles,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
THA,Athletics,Athletics Women's 800 metres,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
THA,Athletics,Athletics Women's Discus Throw,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,
THA,Athletics,Athletics Women's Heptathlon,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,
THA,Athletics,Athletics Women's High Jump,1,0.0,0.0,0.0,1.0,0.0,1.0,0.0,,
THA,Athletics,Athletics Women's Javelin Throw,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,
THA,Athletics,Athletics Women's Marathon,1,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,
THA,Athletics,Athletics Women's Shot Put,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,
THA,Athletics,"Men's 10,000m",1,,,,,,,,0.0,0.0
THA,Athletics,Men's 100m,1,,,,,,,,0.0,1.0
THA,Athletics,Women's Discus Throw,1,,,,,,,,0.0,0.0
THA,Badminton,Badminton Men's Doubles,2,0.0,2.0,1.0,2.0,0.0,2.0,0.0,,
THA,Badminton,Badminton Men's Singles,1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,,
THA,Badminton,Badminton Mixed Doubles,1,,0.0,2.0,1.0,0.0,0.0,2.0,,
THA,Badminton,Badminton Women's Doubles,2,0.0,0.0,2.0,1.0,0.0,0.0,2.0,,
